corp,stock_code,sector,year,revenue,cost_of_sales,gross_profit,operating_income,net_income,ebit,ebitda,total_equity,total_assets,total_liabilities,current_assets,current_liabilities,non_current_liabilities,short_borrowing,long_borrowing,cash_and_equivalents,retained_earnings,tangible_assets,intangible_assets,accounts_receivable,inventory,accounts_payable,outstanding_shares,cash_flow_operating,selling_general_administrative_expenses,cash_flow_investing,cash_flow_financing,long_term_assets,interest,tax,stock_price,market_capitalization,borrowings,net_liabilities,cash_flow_per_share
다스코,058730,기계,2022,378481455313.0,336810355176.0,41671100137.0,11548783311.0,2234938200.0,5014419459.0,12571789876.0,143225920106.0,346117669232.0,202891749126.0,222628996150.0,137121632100.0,65770117026.0,49010000000.0,16252111740.0,53944538972.0,88076704810.0,76243890324.0,5950977345.0,112819911717.0,41466048089.0,28383696077.0,19396941,22187230063.0,30122316826.0,-2208046445.0,20094715823.0,123488673082.0,-8103365135.0,1701217330.0,4550.0,88256081550.0,65262111740.0,148947210154.0,1143.8520157895
다우기술,023590,서비스업,2018,2202395571443.0,1570618700761.0,631776870682.0,324051877189.0,222398937314.0,324483796856.0,373704823436.0,2440572841260.0,19345653729825.0,16905080888565.0,16330576824123.0,15548171145081.0,1356909743484.0,5352167842331.0,1052744891057.0,485713971505.0,889688770696.0,245159735559.0,58798709359.0,9202869560.0,822740456.0,2511459941.0,44866617,-1441357903307.0,307724993493.0,-783864489696.0,2528612851250.0,3015076905702.0,10935119460.0,89696172355.0,18850.0,845735730450.0,6404912733388.0,16419366917060.0,-32125.39744877578
다우기술,023590,서비스업,2019,2901833125630.0,1998008740387.0,903824385243.0,507538852790.0,395545907351.0,533415674420.0,560651561249.0,2664225769177.0,24741606799542.0,22077381030365.0,20530675109864.0,19327847444888.0,2749533585477.0,7485622899722.0,2128742278736.0,276059372555.0,1058599745012.0,291175083703.0,55210909359.0,10333738921.0,66822083.0,2305878959.0,44866617,-2947197122174.0,396285532453.0,-374384899848.0,3110093028364.0,4210931689678.0,7462904362.0,128871754079.0,19000.0,852465723000.0,9614365178458.0,21801321657810.0,-65687.97291255546
다우기술,023590,서비스업,2020,4732935103980.0,3247368973957.0,1485566130023.0,1015386726108.0,679446474293.0,1030435361357.0,1056616903900.0,3245177239848.0,38622232829692.0,35377055589844.0,34479396476833.0,34064117910568.0,1312937679276.0,11236630836076.0,660452509883.0,1171288133803.0,1315750275361.0,318079822422.0,52888207565.0,11894407626.0,38506440.0,5578873665.0,44866617,-1334999877348.0,470179403915.0,49357697761.0,2180599539162.0,4142836352859.0,7871027475.0,105852242586.0,21900.0,982578912300.0,11897083345959.0,34205767456041.0,-29754.859327771468
다우기술,023590,서비스업,2021,6086980401897.0,4240482825559.0,1846497576338.0,1257233834443.0,914188890009.0,1298774374386.0,1328288702490.0,4616469257342.0,46322445969793.0,41705976712451.0,38642271056585.0,39317599574341.0,2388377138110.0,13674528927304.0,1766661440478.0,1324230799910.0,1667199474034.0,336296157921.0,50539086719.0,8751850947.0,52023065.0,3018797281.0,44866617,-3480396426778.0,589263741895.0,-355782674613.0,3988892386614.0,7680174913208.0,9929697929.0,301832632982.0,22800.0,1022958867600.0,15441190367782.0,40381745912541.0,-77572.07160900944
다우기술,023590,서비스업,2022,9210610313082.0,7903903064010.0,1306707249072.0,718687487393.0,680524455388.0,744926029245.0,783159446312.0,5188413232629.0,49260008742513.0,44071595509884.0,41023415125846.0,41130104856236.0,2941490653648.0,16836104502554.0,1334053171692.0,1496407628053.0,2016827962325.0,405633429877.0,94540967949.0,44966395766.0,1282211187.0,28488582021.0,44866617,-2018477733657.0,588019761679.0,-364323125730.0,2559495449022.0,8236353616667.0,7641314731.0,389593216182.0,19200.0,861439046400.0,18170157674246.0,42575187881831.0,-44988.4093926003
다이나믹디자인,145210,기계,2018,120810602116.0,114463687860.0,6346914256.0,-27003102176.0,-43968228241.0,-43600167465.0,-43600167465.0,28109264003.0,172063702217.0,143954438214.0,69957620888.0,129776975169.0,14177463045.0,82342022879.0,9679414330.0,5828090310.0,-53297888465.0,86690204569.0,1822442125.0,35027539406.0,11909371660.0,28902126725.0,29402067,15148029118.0,33350016432.0,7651933294.0,-22637396101.0,102106081329.0,9370198598.0,-371871563.0,51618.0,1517675894406.0,92021437209.0,138126347904.0,515.202863730635
다이나믹디자인,145210,기계,2019,99404032584.0,89743529903.0,9660502681.0,-10507464109.0,-5543389950.0,-5639785230.0,-5639785230.0,21495482450.0,160988787633.0,139493305183.0,52224211600.0,112591043841.0,26902261342.0,76971142097.0,7482760563.0,3222826187.0,-59105075628.0,95239209986.0,966229477.0,25505854432.0,10091405771.0,25905354970.0,29402067,-1577850545.0,20167966790.0,14667160396.0,-14852705178.0,108764576033.0,7294547865.0,3706268819.0,51618.0,1517675894406.0,84453902660.0,136270478996.0,-53.66461293350566
다이나믹디자인,145210,기계,2020,76783853237.0,69781488743.0,7002364494.0,-10052502160.0,-38759172089.0,-33303288208.0,-33303288208.0,63502239222.0,150297442914.0,86795203692.0,73622815918.0,37689990527.0,49105213165.0,11447127245.0,33196646425.0,35018643924.0,-97868761219.0,51402344640.0,495627551.0,24145789642.0,7907048305.0,13448174328.0,151569422,-10831680470.0,17054866654.0,3467412507.0,39539512847.0,76674626996.0,8540529509.0,2079624794.0,16653.0,2524085584566.0,44643773670.0,51776559768.0,-71.46349393613178
다이나믹디자인,145210,기계,2021,52653886494.0,53761117628.0,-1107231134.0,-16716923411.0,-25761857891.0,-24462452204.0,-24462452204.0,41794573221.0,116040977324.0,74246404103.0,74856443625.0,56512006261.0,17734397842.0,26812631565.0,6777448729.0,40444280868.0,-123152846023.0,30049303248.0,203058517.0,17734486989.0,6843706638.0,12749326149.0,158289246,1462327057.0,15609692277.0,2058905261.0,1763828932.0,41184533699.0,8307450480.0,49430041.0,14656.0,2319887189376.0,33590080294.0,33802123235.0,9.238322210467791
다이나믹디자인,145210,기계,2022,58198972428.0,54322726961.0,3876245467.0,-7232016459.0,-64686892675.0,-64606925795.0,-64606925795.0,48843611531.0,97847548126.0,49003936595.0,51584500392.0,41692344690.0,7311591905.0,16538489541.0,4000000000.0,12851396859.0,-111077365908.0,36630489515.0,383666223.0,22573743827.0,8168107340.0,12579190243.0,13941052,-15135900001.0,11108261926.0,-16442797914.0,4769311661.0,46263047734.0,75002952048.0,333329605.0,3590.0,50048376680.0,20538489541.0,36152539736.0,-1085.7071619128888
대교,019680,서비스업,2018,763142133236.0,626714040973.0,136428092263.0,25606557515.0,19224517192.0,28117309453.0,28117309453.0,616825913820.0,830328382202.0,213502468382.0,285206043988.0,152176172818.0,61326295564.0,21572029240.0,8341742361.0,58507873463.0,575666588298.0,190952897625.0,66032749796.0,15998207201.0,14805379860.0,6568628076.0,84702850,64180905992.0,109343412083.0,-24962872171.0,-41396997456.0,545122338214.0,1401591055.0,10744733819.0,6700.0,567509095000.0,29913771601.0,154994594919.0,757.7183765599386
대교,019680,서비스업,2019,761938685823.0,621780549344.0,140158136479.0,29395530613.0,17155259928.0,25192750973.0,25192750973.0,613226548400.0,919873574796.0,306647026396.0,272626341786.0,178750276393.0,127896750003.0,20851194848.0,8423745575.0,64028732954.0,572478813984.0,185049341645.0,77590291202.0,17040000114.0,13449653951.0,3986917574.0,84702850,75143252984.0,109159978682.0,-15039452088.0,-54827419331.0,647247233010.0,3046821147.0,10672905895.0,6100.0,516687385000.0,29274940423.0,242618293442.0,887.1396060935376
대교,019680,서비스업,2020,627005589815.0,542718015868.0,84287573947.0,-28026933362.0,-18181601393.0,-37856296618.0,-37856296618.0,558886529116.0,845161976169.0,286275447053.0,220216070996.0,177940368479.0,108335078574.0,21919255598.0,8202179.0,45417122807.0,544499378982.0,143373017966.0,91666450589.0,13774232195.0,15632831769.0,4162313454.0,84702850,30656266887.0,111706299841.0,-1047386850.0,-48045962122.0,624945905173.0,1442672592.0,5979018410.0,3685.0,312130002250.0,21927457777.0,240858324246.0,361.92721835215696
대교,019680,서비스업,2021,638394752559.0,545820729436.0,92574023123.0,-28312392021.0,-42448478000.0,-44403682532.0,-44403682532.0,516401846641.0,813566532780.0,297164686139.0,224924315740.0,183531939810.0,113632746329.0,15261900214.0,9307102815.0,51199968615.0,498447036464.0,138075286981.0,78736955925.0,16994497439.0,18258073822.0,5772839522.0,84702850,46422417533.0,119522152455.0,-9593555922.0,-31695597883.0,588642217040.0,3171743403.0,-1678601936.0,3895.0,329917600750.0,24569003029.0,245964717524.0,548.0620490691872
대교,019680,서비스업,2022,683076343749.0,581337059185.0,101739284564.0,-49959384890.0,-136174498275.0,-107697076412.0,-107697076412.0,404390139876.0,666723788672.0,262333648796.0,125924567674.0,176442427157.0,85891221639.0,14205638432.0,9661027730.0,29681413152.0,375275317511.0,129662433685.0,65670283452.0,16913830196.0,22345523247.0,5559288039.0,84702850,45268838770.0,150104937609.0,-16365253325.0,-50925891367.0,540799220998.0,1158947867.0,-245616068.0,2615.0,221497952750.0,23866666162.0,232652235644.0,534.4429233490963
대구백화점,006370,유통업,2018,119956329357.0,0.0,119956329357.0,119956329357.0,-29621331284.0,-30166111856.0,-30166111856.0,309876833386.0,700202373645.0,390325540259.0,152129947939.0,279614457745.0,110711082514.0,110659599307.0,60500000000.0,1206148909.0,192500223917.0,427483948720.0,824018726.0,8994922550.0,8998277316.0,1398190541.0,10821611,-29654849731.0,138370000.0,6778717039.0,22246055757.0,548072425706.0,11075353651.0,498420092.0,8800.0,95230176800.0,171159599307.0,389119391350.0,-2740.3359565410365
대구백화점,006370,유통업,2019,101484470607.0,0.0,101484470607.0,101484470607.0,-19263522260.0,-18864741879.0,-18864741879.0,286171427536.0,673555125034.0,387383697498.0,182621090351.0,322748864727.0,64634832771.0,105679161383.0,29900000000.0,1107121464.0,172525288002.0,420316658775.0,268164932.0,9304277228.0,7564768606.0,1303652901.0,10821611,-10514423902.0,115720000.0,15564449737.0,-4800501083.0,490934034683.0,6834694424.0,12138030.0,5990.0,64821449890.0,135579161383.0,386276576034.0,-971.6135519933215
대구백화점,006370,유통업,2020,91109594906.0,0.0,91109594906.0,91109594906.0,-17803714379.0,-17851117597.0,-17851117597.0,262345742612.0,508655892815.0,246310150203.0,35108234958.0,162698425248.0,83611724955.0,69000000000.0,50000000000.0,17472413163.0,153944839623.0,411806716821.0,174573429.0,7388764177.0,8024399047.0,1042120229.0,10821611,-17296806088.0,108660000.0,19151405103.0,14438430973.0,473547657857.0,6614718906.0,632650.0,9140.0,98909524540.0,119000000000.0,228837737040.0,-1598.357775750764
대구백화점,006370,유통업,2021,81794091565.0,0.0,81794091565.0,81794091565.0,-5831920022.0,-23385966696.0,-23385966696.0,254032331575.0,486599801677.0,232567470102.0,140445368265.0,154555811935.0,78011658167.0,84000000000.0,64000000000.0,14268441245.0,151520041690.0,293545037023.0,139266468.0,6369328550.0,7993274390.0,996553635.0,10821611,-18428482258.0,99870000.0,5031452984.0,10193057356.0,346154433412.0,6294145469.0,17565360.0,11650.0,126071768150.0,148000000000.0,218299028857.0,-1702.9333486483667
대구백화점,006370,유통업,2022,75899713355.0,0.0,75899713355.0,75899713355.0,-18601405827.0,-18433021662.0,-18433021662.0,231420373088.0,470347262546.0,238926889458.0,23612147066.0,189455589257.0,49471300201.0,69000000000.0,38458280000.0,8427201056.0,132425166810.0,287913250563.0,93467680.0,6845131509.0,7030685030.0,975234835.0,10821611,-14611302182.0,92200000.0,-717395363.0,9487457356.0,335885555948.0,7772046762.0,33971730.0,9820.0,106268220020.0,107458280000.0,230499688402.0,-1350.1965818213203
대덕전자,353200,전기전자,2020,610919903315.0,573586291193.0,37333612122.0,8821342695.0,-8739612891.0,-2674070368.0,-2674070368.0,637780940184.0,809177121206.0,171396181022.0,263898991349.0,157632171861.0,13764009161.0,9080570944.0,0.0,22624703094.0,70083238827.0,522157891748.0,14243127102.0,138953909502.0,92725865771.0,123196807027.0,49416925,82856729827.0,28512269427.0,-83788334375.0,-6189272745.0,545278129857.0,15173808687.0,1075264620.0,12600.0,622653255000.0,9080570944.0,148771477928.0,1676.6872853177326
대덕전자,353200,전기전자,2021,1000931518781.0,883281997614.0,117649521167.0,72467127013.0,63027288650.0,79855165634.0,79855165634.0,681882884052.0,941014398589.0,259131514537.0,372780446028.0,182382542307.0,76748972230.0,1000000000.0,0.0,76665885310.0,109077909431.0,539342237250.0,13381371983.0,170049285344.0,110825916366.0,112344699170.0,49416925,203808775837.0,45182394154.0,-133522791745.0,-16361589818.0,568233952561.0,6505633089.0,1349532315.0,24900.0,1230481432500.0,1000000000.0,182465629227.0,4124.270699502245
대덕전자,353200,전기전자,2022,1316163420252.0,1019311903759.0,296851516493.0,232523019093.0,183925142573.0,244520067106.0,244520067106.0,854989142336.0,1191756988159.0,336767845823.0,498103203993.0,265030183039.0,71737662784.0,1000000000.0,19019633000.0,122363723877.0,184818615077.0,641404812271.0,12053394244.0,189714957528.0,120235171391.0,99556399383.0,49416925,293618998810.0,64328497400.0,-258781285191.0,12241406183.0,693653784166.0,28058581710.0,31087969855.0,18900.0,933979882500.0,20019633000.0,214404121946.0,5941.6687462848
대동,000490,기계,2018,654760355625.0,529711488165.0,125048867460.0,5219510812.0,1464261985.0,1835679222.0,26915671605.0,217503766470.0,772716727753.0,555212961283.0,447800609940.0,430776843813.0,124436117470.0,279992095593.0,0.0,14774984070.0,184836731098.0,270206601317.0,14875529143.0,203681242838.0,219085861326.0,100511560894.0,23728210,3948351713.0,119829356648.0,-50339726924.0,52361770606.0,324916117813.0,12733553273.0,2467190532.0,5180.0,122912127800.0,279992095593.0,540437977213.0,166.39905466952627
대동,000490,기계,2019,834431432725.0,639890770198.0,194540662527.0,24085080609.0,2662897380.0,5340363536.0,30696767638.0,218848905768.0,827371930074.0,608523024306.0,473665213250.0,481542905161.0,126980119145.0,277795489080.0,0.0,18650951453.0,184481862345.0,299179152189.0,9837943166.0,210532814371.0,225381566521.0,120345100085.0,23728210,72909688564.0,170455581918.0,-47178249066.0,-21997837714.0,353706716824.0,12755356892.0,3821141808.0,5680.0,134776232800.0,277795489080.0,589872072853.0,3072.7007458211133
대동,000490,기계,2020,895751424440.0,717193492942.0,178557931498.0,33135607128.0,21001956079.0,27270819376.0,53227079825.0,328298573604.0,938726122031.0,610427548427.0,466433636923.0,497095986804.0,113331561623.0,286357685474.0,0.0,39618390449.0,201890316686.0,421699114461.0,7769265232.0,162976863863.0,241353138232.0,132372235986.0,23728210,70863448418.0,145422324370.0,-24122696999.0,-25898160159.0,472292485108.0,13337272350.0,4924375442.0,6820.0,161826392200.0,286357685474.0,570809157978.0,2986.464146178747
대동,000490,기계,2021,1179193321819.0,962806271916.0,216387049903.0,38206130770.0,34671963023.0,41552780282.0,70286981810.0,385904527476.0,1260639075992.0,874734548516.0,688216247809.0,691723595537.0,183010952979.0,368707554591.0,0.0,56668624895.0,235311891714.0,527500111346.0,14975853557.0,241922592480.0,363512150500.0,199878530380.0,23728210,-5872607277.0,178180919133.0,-76401607717.0,99151870071.0,572422828183.0,16072092209.0,7743489129.0,10100.0,239654921000.0,368707554591.0,818065923621.0,-247.4947447363286
대동,000490,기계,2022,1463737929724.0,1150026567244.0,313711362480.0,88279120517.0,38470968608.0,57555933360.0,89231251688.0,471990756298.0,1713773205581.0,1241782449283.0,1048975028464.0,925269813878.0,316512635405.0,468272592416.0,0.0,128523647570.0,271893490641.0,605235340510.0,17545008358.0,369945563394.0,500165999768.0,276633091758.0,23932354,-80971466184.0,225432241963.0,-122622717946.0,275272562289.0,664798177117.0,72808424993.0,20736598155.0,12950.0,309923984300.0,468272592416.0,1113258801713.0,-3383.347337416119
대림통상,006570,기계,2018,201252856083.0,178119701266.0,23133154817.0,-1050296808.0,-1219551099.0,5908933876.0,11338931179.0,106726740481.0,199273220757.0,92546480276.0,117794453017.0,89108496682.0,3437983594.0,50219856183.0,0.0,14480004806.0,17556060389.0,74954646758.0,2120614041.0,51823041303.0,47261413946.0,21007064995.0,15225000,-11582280956.0,2900539425.0,30600056095.0,-16556180147.0,81478767740.0,2898882910.0,7193790541.0,4180.0,63640500000.0,50219856183.0,78066475470.0,-760.7409494909688
대림통상,006570,기계,2019,183586181950.0,160081506219.0,23504675731.0,-2472635679.0,-11708648733.0,-9738274497.0,-5287057052.0,91716202696.0,179479976890.0,87763774194.0,102648525947.0,66581448085.0,21182326109.0,38706645132.0,15482940000.0,9177935578.0,2996686373.0,68960215202.0,2107863881.0,39582579619.0,51144765433.0,15184161491.0,15225000,-3959507743.0,2856206963.0,-4268824666.0,2949488708.0,76831450943.0,3114722408.0,8302452028.0,4120.0,62727000000.0,54189585132.0,78585838616.0,-260.06619001642036
대림통상,006570,기계,2020,156571762146.0,136644353049.0,19927409097.0,-6851226179.0,-12804155525.0,-13832141881.0,-9969083750.0,76430013033.0,159653334167.0,83223321134.0,84939874834.0,64016735719.0,19206585415.0,36809553114.0,13480000000.0,10695307402.0,-12585032108.0,64482496235.0,1599508420.0,29125198138.0,41810662330.0,12601177940.0,15225000,9846932675.0,1315633856.0,-5880200982.0,-2854697013.0,74713459333.0,4427011179.0,898906768.0,3975.0,60519375000.0,50289553114.0,72528013732.0,646.7607668308702
대림통상,006570,기계,2021,155229119203.0,129005150311.0,26223968892.0,2943841594.0,340647786.0,1260325495.0,3060004553.0,76137060888.0,165802431487.0,89665370599.0,91795559569.0,81786778148.0,7878592451.0,40596817976.0,2576666663.0,5360842633.0,-8134222986.0,66156575305.0,1628050765.0,30065242141.0,53063808984.0,15796996651.0,15225000,-2709490729.0,2343682341.0,-2367238096.0,-343939991.0,74006871918.0,2580377715.0,300370806.0,3525.0,53668125000.0,43173484639.0,84304527966.0,-177.963266272578
