corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,market_capitalization,minimum_wage,us_kor_exchange_avg,ppi_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg
LG생활건강,051900,화학,2019,17.475952979346417,7556.959867040514,53.2578548327621,-5.480627592259914,-26.49791923636761,7685424230297,2917246274571,3591766708822,1092081190103,14.209771085867526,17.475952979346417,6493669662971,12.13756062659635,1343101124750,17773035035,316445508713,1139641474935,1601022319481,2256581997835,4237087665136,291210207872,-355893851299,4.4845245136594265,21.68192718371856,286.3053839403395,153.25785483276212,1771203779670,391871061318,81.88361059485995,1416751641541,79.9880656196974,647104059171,287644127872,29.020047420803998,19694546417000,8350,1166.11,103.5,-0.56,1.25,NULL,2240,2.69,2.38,3.24,2.69,2.49,2.09,1.39,1.39,1.28,187.79354406130267
LG생활건강,051900,화학,2020,17.633941820358768,6399.123965356935,40.25863681480077,-3.306527674423807,-16.25760174321649,7844506057131,2962930553558,3660710772262,1121074272313,14.29120283862735,17.633941820358768,6801415783710,11.95488065839836,1383295634209,21616953222,337168169357,1004842472035,1750726113252,1952220084845,4849195698865,209214768957,-224890695141,3.0760473349988118,15.124371376812288,240.09560296365802,140.25863681480075,1479723875311,503045042494,74.62916439849734,1173802930086,79.32580866408584,434105464098,186412985536,27.245962025974734,25301479140000,8590,1180.01,103.03,0.29,0.5,NULL,2240,2.69,2.38,3.24,2.69,2.49,2.09,1.39,1.39,1.28,157.42230916030533
LG생활건강,051900,화학,2021,18.073410178596884,6389.900559563766,37.42213844901471,-6.095145882288296,-31.489269502200923,8091511297961,3039883555040,3761997319316,1187364858585,14.674203802745811,18.073410178596884,7555239417717,11.397757294900005,1462412026528,22886303361,303256558221,984481666368,1449604099140,2057406606361,5497832811356,274017747467,-460502864266,3.6268572353171193,18.737383343158218,238.91999334004862,137.4221384490147,1525844759254,947039536520,61.70303891134618,1472228353309,96.48611658428388,734520611733,256676145850,25.029047848377747,17133162109000,8720,1144.61,109.6,0.52,1,NULL,2240,2.69,2.38,3.24,2.69,2.49,2.09,1.39,1.39,1.28,222.12499233716474
LG생활건강,051900,화학,2022,9.821501407165693,2588.801169349729,33.53718538816952,-5.816354994681698,-60.18627714987749,7185759184335,3168512092765,3306124157201,417769360752,5.813851397396393,9.821501407165693,7302929652203,3.537485080430279,705749439405,27261631668,244081779186,497299483100,694683204906,1834093663954,5468835988249,230328249494,-424764313584,3.153915763443226,32.635980510049585,709.9532906715173,133.53718538816952,1162757522705,1121631115050,50.90016223542894,1328956023093,114.29347883308994,655092563078,215544469417,27.980961303203948,11276338234000,9160,1292.2,118.78,0.23,3.25,NULL,2240,2.69,2.38,3.24,2.69,2.49,2.09,1.39,1.39,1.28,304.6415576923077
LG에너지솔루션,373220,전기전자,2020,-41.398073190296415,-435.6388150644973,163.5919028789602,-7.487515542106415,246.86039936910396,1461068000000,1237020000000,699254000000,-604854000000,-41.398073190296415,-41.398073190296415,19941795000000,-2.2654480201004974,-604854000000,138843000000,95000000,395360000000,1280172000000,12376390000000,7565405000000,0,-1493145000000,0,-0,-2739.5273268979195,263.59190287896024,6889227000000,2196479000000,75.82489462018692,6042568000000,87.71039189157216,1493145000000,0,732.2518527542867,4910628590582.988,8590,1180.01,103.03,0.29,0.5,AA+,1974,3.78,3.1,3.76,3.78,3.89,3.1,3.43,3.44,3.43,157.42230916030533
LG에너지솔루션,373220,전기전자,2021,4.353507126914067,263.2219956783559,171.8270771562824,-5.398386652963665,-165.06773170832133,17851906000000,13953123000000,3130313000000,777184000000,4.353507126914067,4.353507126914067,23764137000000,3.912904558663334,777184000000,295258000000,545689000000,978585000000,3156706000000,15021764000000,8742373000000,0,-1282880000000,0,0,1615.4727337643621,271.82707715628237,9474017000000,61810000000,99.35181290516282,5640024000000,59.531495457523455,1282880000000,0,59.588996827565644,60000000000000,8720,1144.61,109.6,0.52,1,AA+,1974,3.78,3.1,3.76,3.78,3.89,3.1,3.43,3.44,3.43,222.12499233716474
LG에너지솔루션,373220,전기전자,2022,3.888156579132874,191.76757780513697,85.97595232964235,-15.50405495432114,-596.5923316661878,25598609000000,21308077000000,3076813000000,995314000000,3.888156579132874,3.888156579132874,38299445000000,2.036128721969731,995314000000,519021000000,344599000000,-579807000000,5679549000000,17705683000000,20593762000000,0,-5937967000000,0,0,2270.4658475095725,185.97595232964235,11444923000000,7359346000000,60.86342946912746,11808640000000,103.17797681994017,5937967000000,0,68.03978255224727,101907000000000,9160,1292.2,118.78,0.23,3.25,AA,1974,3.78,3.1,3.76,3.78,3.89,3.1,3.43,3.44,3.43,304.6415576923077
LG유플러스,032640,통신업,2018,19.87035260305399,1827.2082062221107,103.40285194041061,-2.64442162911942,-15.82156186800622,11725650000000,0,10984920000000,658055000000,5.6120982632092895,19.87035260305399,13939948000000,3.4548837628375657,2329928000000,127513000000,172066000000,2069439000000,3663011000000,7086579000000,6853369000000,10000000000,-368631000000,0.07173627907363786,0.4291978121212329,1471.4382413949907,203.4028519404106,3832967000000,414277000000,90.24598068771185,3792110000000,98.93406335092371,378631000000,10000000000,53.29056342292325,7706190521650,7530,1100.58,103.48,-0.29,1.75,AA,3553,3.29,3.07,3.6,3.33,2.86,2.61,1.74,1.76,1.6,198.61355172413795
LG유플러스,032640,통신업,2019,21.33348096736472,1995.4109035421027,144.1086717999961,-2.616151228607021,-17.768847683422898,12381969000000,0,11695730000000,573940000000,4.635288620089422,21.33348096736472,17941050000000,2.44596052070531,2641505000000,132379000000,149676000000,2252600000000,5466944000000,10591434000000,7349616000000,5000000000,-469365000000,0.027869048912967747,0.18928603201583946,2413.5564716257513,244.10867179999607,4648853000000,156641000000,96.74037674378533,4368770000000,93.97522356589894,474365000000,5000000000,52.047856847323715,6199881326200,8350,1166.11,103.5,-0.56,1.25,AA,3553,3.29,3.07,3.6,3.33,2.86,2.61,1.74,1.76,1.6,187.79354406130267
LG유플러스,032640,통신업,2020,20.449398392129993,1795.9549149746692,139.83370482122183,-3.684861028686896,-24.64367248045064,13417627000000,0,2082920000000,373347000000,2.782511393408089,20.449398392129993,18350190000000,2.6052318804328456,2743824000000,152778000000,84899000000,2548551000000,5157877000000,10698976000000,7651214000000,50000000000,-676179000000,0.2724767427476228,1.8222743149706395,2237.9751707403807,239.83370482122183,4328335000000,622565000000,87.4252156173625,4666823000000,107.82028193289106,726179000000,50000000000,50.481246050437974,5130183491750,8590,1180.01,103.03,0.29,0.5,AA,3553,3.29,3.07,3.6,3.33,2.86,2.61,1.74,1.76,1.6,157.42230916030533
LG유플러스,032640,통신업,2021,24.159240379939984,2156.362124961336,143.3922703082644,-3.976755393442043,-23.01979273406769,13851135000000,0,2162288000000,905193000000,6.535153978356287,24.159240379939984,19370515000000,3.7387648185915547,3346329000000,155184000000,239141000000,3404503000000,6349308000000,11411957000000,7958558000000,0,-770318000000,0,0,1575.7626847164804,243.39227030826441,5073659000000,90762000000,98.2425522628771,4923058000000,97.03170827996126,770318000000,0,46.46525140358534,5937914509600,8720,1144.61,109.6,0.52,1,AA,3553,3.29,3.07,3.6,3.33,2.86,2.61,1.74,1.76,1.6,222.12499233716474
LG유플러스,032640,통신업,2022,23.788259591729897,1483.9506006693045,134.0305245165283,-4.220563545522584,-25.230041296943494,13905990000000,0,2117389000000,856812000000,6.161459917632618,23.788259591729897,19774800000000,3.3506685276210124,3307993000000,222918000000,90978000000,3504980000000,6371669000000,11325133000000,8449667000000,0,-834608000000,0,0,1709.2270007908382,234.03052451652832,4817824000000,225598000000,95.52688630854209,4817265000000,99.98839725153928,834608000000,0,45.52602655402456,4824555539050,9160,1292.2,118.78,0.23,3.25,AA,3553,3.29,3.07,3.6,3.33,2.86,2.61,1.74,1.76,1.6,304.6415576923077
LG이노텍,011070,전기전자,2018,2.6734095135578024,241.65886174554635,171.73881558997468,26.155045622370316,745.8990399937211,7549806191248,6715227851098,92827635703,201837236972,2.6734095135578024,2.6734095135578024,5756067240947,2.8335323819491456,201837236972,83521554109,61019143227,1062343411816,2476805675000,3637832042030,2118235198917,2126749383611,1505502012924,36.94795933726971,1053.6952524305684,2230.430037257347,271.7388155899747,1584398430099,648929630492,70.94338078032855,1713079591269,108.12176777794203,621247370687,331020842646,44.14434898386284,2044838044800,7530,1100.58,103.48,-0.29,1.75,NULL,4553,3.32,3.4,2.96,3.22,2.94,2.96,1.57,1.63,1.5,198.61355172413795
LG이노텍,011070,전기전자,2019,2.9210807565520818,257.8634300862019,161.76038125272575,19.38621407964402,480.2123758336555,7975366478638,6933431478705,100950808122,232966895472,2.9210807565520818,2.9210807565520818,5770780509572,1.772731969034589,232966895472,90345069634,28632943697,769041422028,1123372114469,3566176252062,2204604257510,1918311140523,1118735863652,33.24179696907715,823.426494410902,3485.9822430297827,261.7603812527258,2046234453957,484709715803,80.84866029071817,2042795514603,99.83193815609205,799575276871,541666958717,50.765232129823985,3313394980000,8350,1166.11,103.5,-0.56,1.25,AA-,4553,3.32,3.4,2.96,3.22,2.94,2.96,1.57,1.63,1.5,187.79354406130267
LG이노텍,011070,전기전자,2020,4.640286164345831,447.70887872313097,148.73874554013494,17.074258975284533,232.86464123201168,9541789540547,8251449217961,112473490913,442766339881,4.640286164345831,4.640286164345831,6038600271628,3.9103079585749794,442766339881,98896037341,70740507046,950268413751,1776430004880,3610912434530,2427687837098,1725653236128,1031046248860,28.57704034883511,389.74354658301144,1529.2190965362265,248.73874554013494,2284222240450,877577284655,72.24437293740638,2302406012576,100.79605967422933,694606987268,441926527798,42.62190279044667,4319247027500,8590,1180.01,103.03,0.29,0.5,AA-,4553,3.32,3.4,2.96,3.22,2.94,2.96,1.57,1.63,1.5,157.42230916030533
LG이노텍,011070,전기전자,2021,7.983479176616692,1775.0941501792472,133.58090560179053,11.926510677303183,77.3792372349255,14945609219058,12815071627549,147126908872,1193179599822,7.983479176616692,7.983479176616692,7741352841297,11.474511686050155,1193179599822,67217820514,154755407055,1177629168876,2185922279393,4427146647365,3314206193932,1489147731777,923273273185,19.23627255216939,124.80499431930892,498.3940316486179,233.58090560179053,3310267874012,803096163879,80.47592781769049,2721350508588,82.20937435162188,565874458592,416225387294,46.28800145022079,8614826948000,8720,1144.61,109.6,0.52,1,AA-,4553,3.32,3.4,2.96,3.22,2.94,2.96,1.57,1.63,1.5,222.12499233716474
LG이노텍,011070,전기전자,2022,5.79426530442354,452.0292987555226,129.5849310967862,14.710778174077216,126.9284797201707,19589409483381,17215010892566,178103882023,1135062357037,5.79426530442354,5.79426530442354,9793617826430,10.004971177991917,1135062357037,251103713888,341110647634,1514999766762,3511724831636,5527824867091,4265792959339,2018625600865,1440717393663,20.611643589127425,177.8427051474493,564.1508940076588,229.58493109678622,4270416742099,443379588645,90.59400199891498,2735004324796,64.0453728516362,577908207202,804267593377,33.40570564284745,5975944517500,9160,1292.2,118.78,0.23,3.25,AA-,4553,3.32,3.4,2.96,3.22,2.94,2.96,1.57,1.63,1.5,304.6415576923077
LG전자,066570,전기전자,2019,2.8138836154836238,283.20445555678407,173.11718781297301,12.728457223743936,359.5619743897332,56435703000000,41769990000000,1259396000000,1588035000000,2.8138836154836238,2.8138836154836238,44859875000000,0.40113352968549293,1588035000000,560738000000,569290000000,3689164000000,5772421000000,28434737000000,16425138000000,10487338000000,5709970000000,23.377992025167256,660.3971574933802,15801.64102963078,273.117187812973,17657916000000,2095569000000,89.3913959992376,13890067000000,78.66198366783486,4777368000000,1643656000000,41.135398277930555,11799007389400,8350,1166.11,103.5,-0.56,1.25,AA,13011,2.69,2.49,3,2.74,2.59,2.14,1.41,1.42,1.28,187.79354406130267
LG전자,066570,전기전자,2020,5.797254345647846,386.30910341130266,174.79126388621674,8.346666361852458,121.38380908017984,57176170000000,41830306000000,1229672000000,3314648000000,5.797254345647846,5.797254345647846,48204227000000,4.281346530046006,3314648000000,858030000000,651712000000,4628576000000,6943097000000,30662102000000,17542125000000,9919755000000,4023446000000,20.578599880877665,299.2702392531575,1485.7181205452105,274.79126388621677,20207492000000,3031928000000,86.95351260917872,15792263000000,78.15053446513798,5896309000000,1450135000000,45.675500475110525,22092454890000,8590,1180.01,103.03,0.29,0.5,AA,13011,2.69,2.49,3,2.74,2.59,2.14,1.41,1.42,1.28,157.42230916030533
LG전자,066570,전기전자,2021,5.194156019733944,581.1481279075224,166.1030460045518,7.2549173005278575,101.07168831872497,73907984000000,55010762000000,1410710000000,3838896000000,5.194156019733944,5.194156019733944,53481478000000,2.645723440926595,3838896000000,660571000000,683237000000,2677382000000,5142918000000,33383445000000,20098033000000,9931553000000,3880037000000,18.570079532955315,258.70857142261735,2359.3007494141225,266.1030460045518,23619899000000,3867864000000,85.92877856230061,17733745000000,75.07968175477804,6051516000000,1895600000000,40.33065676639212,22583398332000,8720,1144.61,109.6,0.52,1,AA,13011,2.69,2.49,3,2.74,2.59,2.14,1.41,1.42,1.28,222.12499233716474
LG전자,066570,전기전자,2022,3.042880807551526,206.17440892947744,145.22562847576407,8.562649442788247,185.95190744508153,83467318000000,63231088000000,1788544000000,2539811000000,3.042880807551526,3.042880807551526,55156141000000,3.3779067320899046,2539811000000,1231875000000,1150755000000,3107839000000,6335385000000,32664144000000,22491997000000,11045187000000,4722827000000,20.025307789390123,434.88224123763536,1753.1931064132643,245.22562847576407,22332549000000,5155679000000,81.24404745187648,18099420000000,81.04502535738307,6322360000000,2287518000000,35.93055284225138,14155535911000,9160,1292.2,118.78,0.23,3.25,AA,13011,2.69,2.49,3,2.74,2.59,2.14,1.41,1.42,1.28,304.6415576923077
LG헬로비전,037560,서비스업,2020,-11.765449912976965,-725.6092251539294,21990.89754967319,-10.221144434266977,120.93520346334985,1057934695627,1023784576438,934340000,-309967822432,-29.299334232373685,-11.765449912976965,1472721455548,-21.239155440334738,-124470776726,17153968336,9902648703,218615356521,315949951859,841615540357,3827108641,0,-150528987086,0,-0,-269.0641824679653,38481.30778861786,422439306402,-46405678533,112.34083206759541,368813999194,87.30579602908227,150528987086,0,49.831983583065444,300493836200,8590,1180.01,103.03,0.29,0.5,AA-,725,2.67,2.73,3,2.77,2.63,2.2,1.04,1.12,0.95,157.42230916030533
LG헬로비전,037560,서비스업,2021,18.231659914729164,1528.061377285543,18248.773301336914,-8.701901142707062,-65.75787708563986,1080132280928,1035640255325,927220000,35318129528,3.2697966861666505,18.231659914729164,1488116032317,1.8091238767236852,196926044088,12887312448,4221737070,69815022115,187421014812,835732530156,4579664158,0,-129494386021,0,0,3104.289428652914,32493.999144401892,268234438271,167062913323,61.6209672052361,425153161003,158.50058767378087,129494386021,0,50.7509754711646,430604569400,8720,1144.61,109.6,0.52,1,AA-,725,2.67,2.73,3,2.77,2.63,2.2,1.04,1.12,0.95,222.12499233716474
LG화학,051910,화학,2018,7.409947472490836,575.6664317459405,67.0934252419795,-8.684667295487165,-125.60860435994479,27007182000000,21701650000000,3016776000000,2001218000000,7.409947472490836,7.409947472490836,28944137000000,5.249118327487187,2001218000000,347635000000,688677000000,2124969000000,5764015000000,11622009000000,17322128000000,0,-2513702000000,0,0,764.9520967385238,167.0934252419795,7273534000000,4814978000000,60.16897695928167,7799049000000,107.22502981356794,2513702000000,0,59.211569537317885,24495543021000,7530,1100.58,103.48,-0.29,1.75,AA+,5147,3.26,2.89,3.44,3.16,3.28,2.55,2.1,2.08,2.02,198.61355172413795
LG화학,051910,화학,2019,2.1702315764455746,141.06465505965616,95.72502864594135,-5.550809292124429,-318.3978542299218,27331968000000,22642229000000,3858036000000,593167000000,2.1702315764455746,2.1702315764455746,34024426000000,1.1053941071628952,593167000000,420493000000,576713000000,3121101000000,9232542000000,16640637000000,17383789000000,0,-1888631000000,0,0,4424.477538127752,195.72502864594134,8941529000000,2928195000000,75.33055528502601,6836003000000,76.45228237810335,1888631000000,0,49.92146046709845,22413068902500,8350,1166.11,103.5,-0.56,1.25,AA+,5147,3.26,2.89,3.44,3.16,3.28,2.55,2.1,2.08,2.02,187.79354406130267
LG화학,051910,화학,2020,3.162313006618453,85.5470297141362,120.26569894052508,-7.910938620394157,-345.31253460507764,29984350000000,23675155000000,4507768000000,948199000000,3.162313006618453,3.162313006618453,41388894000000,1.6487708031048136,948199000000,1108395000000,513128000000,5840832000000,11137207000000,22598454000000,18790440000000,0,-3274250000000,0,0,3311.575186691832,220.26569894052508,12624219000000,3695481000000,77.35570506810787,10970012000000,86.89655970004956,3274250000000,0,64.49708681362111,58168090632000,8590,1180.01,103.03,0.29,0.5,AA+,5147,3.26,2.89,3.44,3.16,3.28,2.55,2.1,2.08,2.02,157.42230916030533
