corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,market_capitalization,minimum_wage,us_kor_exchange_avg,ppi_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg,gross_profit_margin,operating_profit_margin,net_profit_margin,return_on_equity,return_on_invested_capital,current_ratio,non_current_debt_ratio,equity_ratio,interest_coverage_ratio,debt_to_equity_ratio,net_debt_ratio,retention_ratio,earnings_per_share,book_value_per_share,price_earnings_ratio,price_to_book_ratio,price_cash_flow_ratio,enterprise_value_to_ebitda,operating_income,net_income,tangible_assets,total_asset_turnover,net_working_capital_turnover,tangible_asset_turnover,accounts_receivable_turnover,inventory_turnover,accounts_payable_turnover
종근당홀딩스,001630,의약품,2018,12.688536643798084,1583.9362311215798,29.91403598190195,4.017182900168674,51.94662057627166,531114469555,328180875897,149218092342,67390654090,12.688536643798084,12.688536643798084,871435736285,6.0602416740605545,67390654090,4254631769,18742553872,37931092400,102065056546,200656994251,670778742034,69404970504,35007167384,7.964439328581924,102.98901448754287,379.95222590547655,129.91403598190195,143289200116,145452136792,49.62545427350965,192329047845,134.22438515205593,34397803120,52977470504,76.3817060499121,313116312500,7530,1100.58,103.48,-0.29,1.75,NULL,11,2.75,3.09,3.16,2.25,2.44,2.62,2.02,2.2,2.02,198.61355172413795,38.20901242401287,10.113733365428006,9.943451869659729,7.873104549029246,6.892755943245713,201.50949036930137,8.552416846282851,76.97397686415562,1262.5182209041132,10.34692457509067,24.78599584519522,455.2327335630759,10541.432517389205,133891.68722126223,5.928985448315459,0.46679522304260646,8.25487199783363,5.165753094176564,53715501316,52811111653,234630826278,60.94706097539485,365.1472444949408,226.36176072010005,477.86311523532675,340.3931999607978,766.3145793533221
종근당홀딩스,001630,의약품,2019,13.614833038179752,1122.7991480274443,45.22224111255538,10.282904347040184,112.63825872904059,720644043389,391974141962,242509991276,98114483307,13.614833038179752,13.614833038179752,1074739604962,7.381303552761964,98114483307,8738382415,13775361330,111279403519,292869815391,334674173711,740065431251,150877920294,110514445558,14.038555906696548,153.7774192031398,421.8770307554972,145.22224111255537,239450386456,96307164383,71.3164561326037,218604651003,91.29434044290821,40363474736,102659869571,58.97624284097945,505995961000,8350,1166.11,103.5,-0.56,1.25,NULL,11,2.75,3.09,3.16,2.25,2.44,2.62,2.02,2.2,2.02,187.79354406130267,45.60780102772398,11.955959525567232,11.008179887386953,10.719294442641596,9.915485220906369,140.22009143873186,12.866941655960684,68.85997574055781,985.9938150921494,20.387105507543744,39.76819974924377,354.4791762445994,15834.72927572242,147721.74941600175,6.378385019493308,0.6837178709248303,4.54707650291822,6.283582054128954,86159910151,79329792644,323844618799,67.05289728431289,748.2766708020811,222.52771902202912,618.8932736596454,334.5833884698687,756.363460741225
종근당홀딩스,001630,의약품,2020,16.78027386132922,1224.0632506210245,49.762022761597926,14.198716841173015,124.09070022625355,858118780736,444223241568,324633358837,143994681463,16.78027386132922,16.78027386132922,1258451805996,9.02868608536616,143994681463,11763663470,25537864010,66553214342,186974754189,418150785223,840301020773,216646719056,178684008516,17.215336973872848,150.45466739107874,368.02029984252204,149.76202276159793,280387166023,114004361575,71.09360784970926,230000515918,82.02961611271937,37962710540,131974789056,49.51334085574747,638757277500,8590,1180.01,103.03,0.29,0.5,A+,11,2.75,3.09,3.16,2.25,2.44,2.62,2.02,2.2,2.02,157.42230916030533,48.23289601155284,10.402077466995967,13.240785034625139,13.521542910239296,11.624981137912656,140.6596219049656,16.39455573590403,66.77260239679539,758.7957659502817,25.782036877297237,45.244271431833056,312.22218375548687,22679.6039049786,167729.40821571698,5.621791303507348,0.760152923427847,9.597692370162457,5.676885269030195,89262180331,113621663099,410513928494,68.1884500183019,752.7069744357717,209.03524123628904,737.175059674106,270.2235584708946,635.3794231543974
종근당홀딩스,001630,의약품,2021,3.0133668298070253,205.7508302502871,62.81986674149197,13.790818935106719,675.9413498883083,925975076416,484566040218,406998306186,27903025805,3.0133668298070253,3.0133668298070253,1367635164913,1.8882879782228186,27903025805,13561561706,20041661533,40460131595,148511999548,527666927447,839968237466,268457644300,188608089286,19.62933179749568,962.1094363604628,2043.2494356097538,162.81986674149195,317712126690,119157313687,72.72473131007465,260934015722,82.12907025000028,79849555014,178964004300,42.51287115259747,383254366500,8720,1144.61,109.6,0.52,1,A+,11,2.75,3.09,3.16,2.25,2.44,2.62,2.02,2.2,2.02,222.12499233716474,47.669645484031825,3.7161615780402246,2.7889401197444337,3.0745079698380064,0.7642956645545521,137.5048050347996,24.995564283524292,61.417566542275424,253.73722258532928,31.960451874927777,53.31360787926539,1410.8731295156101,5154.811761244474,167662.98255899714,14.840503115002473,0.4562724510348086,9.47239545180723,20.494639534165746,34410730012,25824890405,478836748899,67.7062933282287,777.1030142961534,193.38011932983738,858.5635128943746,275.42266781588086,662.2744216591864
종근당홀딩스,001630,의약품,2022,-2.7182931230856857,-107.26359944363118,72.36032860638346,22.93991692551998,-1277.866828778603,908962764139,509774955522,432066103548,-24708272309,-2.7182931230856857,-2.7182931230856857,1376372969554,-1.6466328021062477,-24708272309,23035095258,10408347456,-46501658051,18189138441,577829023460,798543946094,351676774846,315738815801,25.550979467430064,-1423.3159261317578,-2549.5671476101697,172.36032860638346,399407472213,-811746780,100.2036516520889,210101438813,52.60328196888489,35937959045,285587064846,44.032802283020075,265522633000,9160,1292.2,118.78,0.23,3.25,A+,11,2.75,3.09,3.16,2.25,2.44,2.62,2.02,2.2,2.02,304.6415576923077,43.916849442685816,-3.6171223099709064,-2.493370431677465,-2.838141708650828,-3.1514998675272583,99.79676224495692,22.343360327222022,58.017991035726325,-142.73131742132256,44.039752172212026,67.85989262902905,-1596.5304987962184,-4523.839842263089,159394.4315209544,-11.715710955294629,0.3325084790871913,-5.709960550412891,-23.524973398859427,-32878294931,-22663808796,492210191312,66.0404399276702,-111976.14656863807,184.66963508336437,828.9274837744117,270.4458393212173,990.84480712923
주연테크,044380,전기전자,2018,-11.278102739347101,-487.4692704200579,35.92483567884799,-5.422844701202889,78.1901229290302,37316774694,33930289469,4923761009,-4208624189,-11.278102739347101,-11.278102739347101,60682697151,-8.343499736673397,-4208624189,863361948,0,-5627010567,9501315643,16038392931,44644304220,4300000000,-3290728427,7.0860396816246976,-102.17115634222765,-316.77267870514993,135.92483567884798,10298208428,22026512449,31.85861516696802,24920723702,241.99086546202113,7590728427,0,87.81445760321529,79314935810,7530,1100.58,103.48,-0.29,1.75,NULL,47,2.67,2.04,3.83,2.77,2.02,2.3,0.38,0.5,0.19,198.61355172413795,9.074967632571145,-4.119530148588034,-13.567787458904018,-11.34088830693843,-10.1771711594343,313.88683869625015,12.857596513797793,73.57007238638255,-178.05693053314877,9.631687793386334,18.922155136232515,285.49369960473814,-51.259421471011336,451.9877110477359,-15.665412853988595,1.7765969745916224,-14.095394857643956,-18.063909717028906,-1537275784,-5063060677,12395758680,61.49491773765868,169.41753616421548,301.0447013155309,415.64909692801615,458.26988675208395,869.5683861225481
주연테크,044380,전기전자,2019,-5.806208758057506,-752.9125457310001,44.47862804732952,-11.213709278941911,284.7263467215359,41890840260,39729815438,4997859666,-2432269636,-5.806208758057506,-5.806208758057506,61757553230,-7.746964824176213,-2432269636,323048095,0,809801267,-5115623699,19012439946,42745113284,4645000000,-6925312477,7.521347198942455,-190.97389250144798,-397.3893188948684,144.47862804732952,11385874104,28440356588,28.58888201611083,28229104436,247.93093774050044,11570312477,0,112.01457364250062,170055923256,8350,1166.11,103.5,-0.56,1.25,NULL,47,2.67,2.04,3.83,2.77,2.02,2.3,0.38,0.5,0.19,187.79354406130267,5.1587048829466475,-6.7719693049671,-11.42095955895252,-11.192708493279005,-6.790293584001951,349.7863258299031,17.84195959741371,69.21438925018111,-878.1462846886623,10.866739243708306,17.410475484189853,399.0537215256264,-44.81729881911712,400.4151349606666,-35.54431083473722,3.9783710976771216,209.99710692722343,-67.06929542864219,-2836834844,-4784335925,7317095011,67.83112035541373,147.2936534054402,572.5064413817819,325.85045689225524,342.58327934858005,587.2690474476426
주연테크,044380,전기전자,2020,-1.66187071588371,-190.1200275298414,52.91271303815145,-26.02325304353797,1439.184011276252,62660644420,57052723801,5104194444,-1041338900,-1.66187071588371,-1.66187071588371,57589967430,-5.177309630577785,-1041338900,547727093,0,4277804487,3036392247,19927979564,37661987866,4300000000,-14986782952,7.46657828071635,-412.929930880331,-668.3628424987025,152.91271303815145,12434372414,28955211995,30.042274141066745,29246893647,235.21005060191533,19286782952,4300000000,39.44297476409516,58707995675,8590,1180.01,103.03,0.29,0.5,NULL,47,2.67,2.04,3.83,2.77,2.02,2.3,0.38,0.5,0.19,157.42230916030533,8.949669558792579,0.8038956184740751,-4.7583470575485025,-7.916764618501988,-4.592412302113584,332.8642816134331,19.89700378180245,65.39678618811124,91.96663474158288,11.417347420160736,1.7025033683334891,732.3439663202469,-54.596170639068575,689.6273069869201,-19.690025644962336,1.558812983634346,13.723861353039906,-41.985575227238705,503726175,-2981610930,7583264375,108.80479225164237,216.40540718824738,826.3017260294317,925.3865921194631,469.8523986095727,787.8253117764273
주연테크,044380,전기전자,2021,4.736064655264123,216.67157544886754,31.91050168938741,-16.380514585785722,-234.03602876751833,88248282788,82587109750,6203395614,4179495730,4.736064655264123,4.736064655264123,59714398945,5.216789643766212,4179495730,1928954327,0,-14668643393,-24358125879,14445524837,45268874108,4300000000,-9781525829,7.200943283311817,102.88322510141671,463.7147763641549,131.91050168938742,8367842297,39466312213,17.49344664438598,32637116741,390.030256099603,14081525829,0,43.73240516578968,76959017200,8720,1144.61,109.6,0.52,1,NULL,47,2.67,2.04,3.83,2.77,2.02,2.3,0.38,0.5,0.19,222.12499233716474,6.41505178248047,-0.614428472565963,3.5300115555603777,6.881493391172016,11.777424723709942,571.642638714036,13.425742653771769,75.80897557002112,-28.10966379091463,9.498800411384863,0.8040823085893215,-603.6865143525921,52.62186422515801,764.6866927557386,24.704559960809643,1.7000426610212436,-5.246498611911548,16.07310922435133,-542222576,3115174580,6825297568,147.7839253967559,223.6040760832259,1292.9587598018702,834.6213719924251,543.4421563290912,1562.5782371862479
주연테크,044380,전기전자,2022,-8.609748265168092,-601.5345396289257,28.16096795568921,-21.54141697396507,199.81409213882947,66667583595,66134436205,6827451839,-5739911122,-8.609748265168092,-8.609748265168092,53242325293,-10.603508398500104,-5739911122,954211395,0,3615906135,5391399249,11699001969,41543323324,4300000000,-11469151298,8.076281372641963,-74.91405195315495,-207.22503176204427,128.16096795568922,6348479239,32126211255,16.50040366144082,26449405056,416.62584156400675,15769151298,0,36.63647574468534,47714590664,9160,1292.2,118.78,0.23,3.25,NULL,47,2.67,2.04,3.83,2.77,2.02,2.3,0.38,0.5,0.19,304.6415576923077,0.7997100858474574,-9.441326818199041,-8.468215179803533,-13.589559000780532,-19.085849203222217,606.0457795568134,12.879380612549474,78.02687635331712,-659.6341735156076,10.350640382002965,-9.797360931518527,401.99204918338404,-95.36531300974046,701.7542880108401,-8.45171031859012,1.1485501603198605,13.195749248618148,-6.31463425053361,-6294304449,-5645554434,6987849811,125.21538687147662,207.51772770785135,954.0500353922102,996.2748670031358,549.9614669936619,1774.3140918450686
지누스,013890,기타제조업,2018,9.359816808302988,313.18518702383653,192.07665517021616,19.086993011134755,168.8377976572562,621764300551,445399918437,123277724354,58195999511,9.359816808302988,9.359816808302988,514784302806,8.471290428495118,58195999511,18581977029,19991219791,11560384745,100256124775,338534577368,176249725438,168705923022,98256843899,32.77215760123478,289.89264629798447,776.2974624176516,292.07665517021616,256612208166,107722532509,70.43308790443005,255656619800,99.62761383301692,70449079123,112196624047,76.8426570222023,0,7530,1100.58,103.48,-0.29,1.75,NULL,90,3.81,3.91,3.81,3.48,3.62,3.52,2.48,2.47,2.42,198.61355172413795,28.36515090327766,8.538067835827057,7.0137306584431345,24.74266173330321,13.917619462541031,141.97872473756794,46.48084925999963,34.237587369563,285.68896451195803,95.7198217487983,152.10548418091318,409.76460143965045,3502.962724413092,14157.582406334895,19.983084465087543,4.944346993076874,75.38155686184301,1.6883779765725622,53086657760,43608873371,93454410804,120.78151900939298,577.1905710618648,665.3129533447205,474.99658932217795,409.8340262519744,422.8099951790412
지누스,013890,기타제조업,2019,11.315189608965273,250.97097497196353,101.81229573359023,11.390921713895008,93.02245018118971,817137676913,556943121083,156326378312,92460677509,11.315189608965273,11.315189608965273,755067849936,9.592036511836506,92460677509,36841183535,11818119304,-22055447389,50181921804,380924219494,374143630442,175290608891,86009187673,23.215212898530606,189.58395462107384,525.94676030854,201.81229573359025,307375764364,223819336780,57.86494711679852,388665531237,126.44638136685857,89281421218,138199075275,92.3700566695338,1097244052266,8350,1166.11,103.5,-0.56,1.25,NULL,90,3.81,3.91,3.81,3.48,3.62,3.52,2.48,2.47,2.42,187.79354406130267,31.842192959816572,12.711221187400806,8.863424842752805,19.357909092141444,17.525168820077955,172.8161952661138,19.657812974956293,49.550994718383606,281.93496394957765,46.85115410996518,77.9494222396526,345.19831238646066,5098.026568569629,26335.626147966716,15.149783737135332,2.9326813634906865,-49.74934459108922,12.79736718156563,103868177518,72426383855,206374032868,108.22043038678724,365.08806105354233,395.9498516151273,395.1496980302137,390.7561928702958,624.7616972904262
지누스,013890,기타제조업,2020,5.805964006660217,77.8416077475789,116.4041516094924,15.323485834646053,239.19700250680575,989524781950,671970177655,230832090025,57451452677,5.805964006660217,5.805964006660217,896807385623,5.105870655401708,57451452677,73805583337,24705008779,6977190256,56939367483,482394178227,414413207396,234168099874,137422152700,26.111303678807975,407.59300063398814,1053.4964411267676,216.40415160949237,391718204409,209881488069,65.11276672956824,358134867972,91.42665925172703,96745947174,173098160517,79.54754649046514,1234989744527,8590,1180.01,103.03,0.29,0.5,NULL,90,3.81,3.91,3.81,3.48,3.62,3.52,2.48,2.47,2.42,157.42230916030533,32.0916272222322,8.764056833331743,4.627456125733871,11.049316074100098,5.934096700926028,153.57971258590243,21.88057045473286,46.209834356807036,117.50129238057865,56.50594520030256,93.05886592665637,628.1163221353204,3178.359332698862,28765.213261923283,26.970833385037505,2.9800926285317044,177.00387967276322,23.88820183438858,86722514270,45789825138,263492988784,110.3386075776562,471.46834675799846,375.54121895864523,458.8450758110437,276.0029827793213,590.3687521225863
지누스,013890,기타제조업,2021,6.243794063090393,206.94080306767003,113.00219534183704,15.155359809157867,220.00427626596277,1123843093974,811238845616,238268904202,70170448380,6.243794063090393,6.243794063090393,1018636238631,5.0712364645916415,70170448380,33908464324,24535870773,88064245196,142958819020,540408191734,478228046897,286030591170,154377987111,28.07975804536582,407.62257869728035,1046.1379082556819,213.00219534183705,438355378201,213073281569,67.29138665096039,414187781774,94.48675717720558,131652604059,219228018805,68.41723129760928,1111293049850,8720,1144.61,109.6,0.52,1,NULL,90,3.81,3.91,3.81,3.48,3.62,3.52,2.48,2.47,2.42,222.12499233716474,27.815648824481904,6.614388125404963,4.596500405793755,10.801845000555959,7.213743649878449,148.60742953433072,21.339780089263556,46.94787292662161,219.22356449326531,59.81050108330531,85.47294336399244,647.3252285663071,3269.3658962244745,30266.735877585765,21.512734344363803,2.323772219259546,12.619117411120177,18.03709490506465,74335344156,51657452375,331238547070,110.32820661126223,527.4444011461209,339.2851176033266,533.4913340943019,341.94732900528123,598.4978553274616
지누스,013890,기타제조업,2022,3.756266274634448,54.40093365581827,78.04167552297002,15.728539132520355,402.55644863264297,1159605660284,823823650992,270221507063,43557876336,3.756266274634448,3.756266274634448,1114820890870,2.6346950781553935,43557876336,80068251423,27741141350,-18459147279,70755292571,488663623143,626157267727,307425634066,175345040078,27.57623548174512,705.7865532620489,1663.6982205361555,178.04167552297002,391306390941,294464027045,57.060844369782735,394010674850,100.6910911683545,132080593988,239301785133,68.97943220849736,661523660000,9160,1292.2,118.78,0.23,3.25,NULL,90,3.81,3.91,3.81,3.48,3.62,3.52,2.48,2.47,2.42,304.6415576923077,28.95656866746954,5.653689394112091,2.532941339283084,4.690855262069086,1.9733860816091502,175.25152511229965,15.54836735432528,56.16662486817504,81.880771796357,49.097191697858776,56.94783843193649,1212.8964480162745,1554.0254296724625,33128.82924012877,22.52215396975637,1.0564816446216183,-35.83717329958034,19.212798475814104,65560502229,29372131142,385587664707,104.01721655745526,393.80214687710867,300.73722953901034,529.1432363443502,282.3637154794126,1210.1599593914812
지엠비코리아,013870,운수장비,2018,5.658294993128584,321.6451945385341,105.61424173271506,26.03927125751959,478.31546306541986,457196868534,398141645081,48212636579,-969779716,-0.21211425159354105,5.658294993128584,475197807167,-0.1486649099270211,25869547521,8042883264,1638056214,29886919859,64319094199,244086477931,231111329236,137373183728,123738046018,28.908631659514917,531.02275413393,-34551.015849770105,205.61424173271504,164602438923,44234116437,78.81878660527242,129611263270,78.74200656931417,13635137710,91800468184,88.23206282760248,157918478400,7530,1100.58,103.48,-0.29,1.75,NULL,189,3.07,2.87,2.77,2.6,3.17,2.43,1.35,1.4,1.26,198.61355172413795,12.916804011007413,0.9018058481503765,-0.15451820443679698,-0.3056762272690683,-0.7349134905854969,126.8733056001026,34.39209980348244,48.634763408068494,51.26306030642893,59.440263782015194,99.71442809957358,-28751.243512245055,-37.04079386418404,12117.656055594822,-223.53732564047996,0.6833004635559907,5.283865956914433,10.887570576538343,4123028098,-706452392,228299806402,96.2119062080028,1033.5842678923136,200.26161026564705,413.6818162272565,502.5436127502196,569.8043091211059
지엠비코리아,013870,운수장비,2019,6.98868317628552,435.68594246650616,108.36499140253957,27.322768271951546,398.6338853770692,477535110323,414443027238,47133921550,5454110540,1.1421381218044666,6.98868317628552,486911659993,0.3678471653411933,33373415916,7659970787,2152091372,29431511026,65743230069,253229573230,233682086763,143870543939,133037744549,29.547565967319066,431.0932518898225,14138.28834665199,208.36499140253957,172990758251,41926835445,80.49166905139217,132646957810,76.67863829901053,10832799390,96461289356,88.11546612044653,93740256200,8350,1166.11,103.5,-0.56,1.25,NULL,189,3.07,2.87,2.77,2.6,3.17,2.43,1.35,1.4,1.26,187.79354406130267,13.212030219584303,1.7820181490412468,0.3750699582672621,0.7664647144376631,0.9004201262272857,124.23645972125661,34.3367418917215,47.99270708907638,111.09392673457985,61.56678328746408,103.72929187586313,11458.699571055065,93.91067764315541,12252.446312816297,52.33696660859123,0.4011443816618739,3.1850303614105715,6.795168984792992,8509762334,1791090739,227858821877,98.07428113959423,1138.9724629931466,209.5749931423666,414.2292109095529,503.7557115910487,586.0767924586875
지엠비코리아,013870,운수장비,2020,3.589493171833887,158.62952446835772,114.15829558007955,27.1485575470372,828.8460153931167,445770428749,393609941622,55205140277,-11690828169,-2.6226118681333066,3.589493171833887,488507775797,-1.6307829157893465,16000899102,10086961526,2565289740,15929338586,34015529349,260401843933,228105931864,150479321466,132622814634,30.80387435399429,940.4429120310567,-3268.7102216206868,214.15829558007954,183590087054,41791510899,81.4574431636983,139014688724,75.72014968493976,17856506832,104125647322,92.82213784946546,151624626000,8590,1180.01,103.03,0.29,0.5,NULL,189,3.07,2.87,2.77,2.6,3.17,2.43,1.35,1.4,1.26,157.42230916030533,11.701199488127108,-2.166095304728457,-1.7871309616380362,-3.4924568970655887,-3.9520326692563827,122.76348988641621,33.67372178852248,46.694432139149754,-95.7256781649392,65.96905228914342,106.33013140824808,-2504.6045221218724,-417.7005240065687,11960.076711541567,-19.032774782621484,0.664711455598624,9.518576379138558,17.76446678539902,-9655812327,-7966501350,219406887785,91.25144999416354,1066.6530574267094,203.1706630768205,393.225159920298,455.74160883580043,540.6764483287816
지엠비코리아,013870,운수장비,2021,7.906838822023716,600.6491594262363,110.0765941967371,30.28973306156109,376.688763476705,531332180542,457978871213,55860856593,13219029318,2.4879030109780977,7.906838822023716,522463824958,2.0098367989102655,42011579125,6994362427,1384126959,4834024489,33894194701,273762237351,248701587607,167565799607,158252897923,32.07222999993738,398.85622749011577,2607.0929925971395,210.07659419673712,222364204027,36846166324,85.78522677387245,149257116199,67.12281630584607,9312901684,139774005685,86.623048825323,113098620400,8720,1144.61,109.6,0.52,1,NULL,189,3.07,2.87,2.77,2.6,3.17,2.43,1.35,1.4,1.26,222.12499233716474,13.80554613766739,1.5766988021418717,1.9762910283899051,4.222196696063409,2.9081636349545903,116.57018785250438,20.66654813849421,47.6016856529718,119.7751505363907,67.37624846681263,106.33198533693509,2039.1248177962134,550.5723602526808,13039.950525422235,10.77060969293568,0.45475632660101567,23.396368938006017,6.458969740595296,8377508126,10500670215,219499708014,101.6974104541521,1442.0283941342173,242.06509673721794,421.3659123636128,416.52143426322556,593.6734117219497
지엠비코리아,013870,운수장비,2022,6.867604856312118,312.65360736645664,105.6593723689656,26.66941190769506,350.37048403400274,610506109979,524245300474,64762004940,13290403896,2.1769485478953126,6.867604856312118,550819602976,2.1948835701707536,41927147257,13410095476,2373942736,36777090528,56635237834,282988578972,267831024004,166969964224,146900348786,30.313003263116457,398.2383137124201,2340.712276426571,205.65937236896562,248081704876,46354970435,84.25638708695601,159305791126,64.21505012053454,20069615438,139774181724,77.75551939947475,84871646000,9160,1292.2,118.78,0.23,3.25,NULL,189,3.07,2.87,2.77,2.6,3.17,2.43,1.35,1.4,1.26,304.6415576923077,14.129393317286729,1.8219336712916117,1.9802994219690715,4.513983774642717,2.632176361909223,118.68536434727012,13.03317053198388,48.62409081974335,82.9450946334187,62.341532257109364,98.16598525571607,1939.0437093042635,633.8963651435487,14042.94735626784,7.0200749597172365,0.3168850446493923,2.307731383356264,5.527969584129152,11123016383,12089848967,216594561624,110.83594459611137,1317.024052113388,281.8658536029246,469.4200525171537,387.9537262231524,505.18805022489437
지역난방공사,071320,전기가스업,2018,-2.2909965102596184,-98.97129576822866,262.6567684682092,-0.14355314936705735,14.25337142780499,2487330695259,2374123517993,98685701803,-285051153397,-11.460122851389421,-2.2909965102596184,5657998588545,-4.003601514776136,-56984659427,57576956010,17098723175,382414606522,816715362008,4097846102644,1560152485901,0,-8122235165,0,-0,-1809.014152403407,362.6567684682092,959068620655,-317078977908,149.3900456947024,608911914263,63.489921487280135,8122235165,0,78.783836180834,659988408000,7530,1100.58,103.48,-0.29,1.75,NULL,666,3.89,3.59,4.25,3.44,3.15,2.73,2.39,2.27,2.13,198.61355172413795,4.551352077219954,0.5838176439778914,-9.10710094274025,-14.519331875831407,-19.46804042180977,66.93886432323794,201.18401953359913,27.57428199186253,25.220985042137173,0,262.13616325568034,-613.9211140684114,-19563.755550429305,134742.80853786904,-2.9135510231188304,0.4230281424183045,1.725845186726756,-11.439327345108921,14521475463,-226523717197,4779888350504,43.96131699811253,-784.4514674765652,52.03742248491498,463.29300233896805,7177.407962404024,565.3969059550517
지역난방공사,071320,전기가스업,2019,8.949099473019665,348.08106164955535,285.29089283553645,-0.3468926558669525,-9.64626665087969,2367906314930,2223267721589,102425533839,-25252064346,-1.0664300435697982,8.949099473019665,5892614209982,-0.4341002079292433,211906291551,60878431750,4596617525,188783020789,546624099070,4363220622032,1529393587950,0,-20441045933,0,0,-17057.256122549436,385.29089283553645,915036033695,-324530129729,154.957982223271,555749177595,60.73522321856917,20441045933,0,79.93809127636904,547674591200,8350,1166.11,103.5,-0.56,1.25,NULL,666,3.89,3.59,4.25,3.44,3.15,2.73,2.39,2.27,2.13,187.79354406130267,6.108290367276452,1.7827166233664062,-1.0802729135318934,-1.6725485669315014,-1.978106072912114,64.53362296362064,225.46090264174236,25.95441570498931,69.33992596154549,0,283.9543470245657,-5320.471311895356,-2209.207711820902,132086.3116025365,-21.410390587951447,0.3580991809532191,2.9010797099815866,2.4880504557369854,42213059502,-25579850538,4955738369840,40.18430921404633,-729.6414409680015,47.78110017552137,456.60334662994353,6396.654557904596,642.2167014650742
지역난방공사,071320,전기가스업,2020,13.044056445476107,482.11576691950665,236.69800512968018,-0.487463251002143,-10.813079306612172,2098906299673,1855688158336,110365575070,22032573545,1.0497168715169694,13.044056445476107,6073139097386,0.45999920061149896,273782522467,56787713917,5254973955,381899765893,812149357756,4269404295023,1803734802363,0,-29604321282,0,0,15282.590543550268,336.69800512968015,920937843863,-337032137388,157.7203020368889,545052398902,59.18449356100983,29604321282,0,86.33571227349539,467202320400,8590,1180.01,103.03,0.29,0.5,NULL,666,3.89,3.59,4.25,3.44,3.15,2.73,2.39,2.27,2.13,157.42230916030533,11.587851319274819,6.329609201120499,1.3309975440233974,1.5488081320713922,0.9456801384629386,63.40337845448152,185.64072982199542,29.70020566694024,233.94596665957562,0,235.05672608781566,4956.986336545909,2412.7307158703916,155779.83262804672,16.723789246179408,0.2590194078353077,1.2233637255774068,1.5983416149975216,132852566267,27936391300,5080335187031,34.56048455363736,-622.7614719295108,41.31432715367,422.7682732769359,4776.1394698492995,608.0917225235717
지역난방공사,071320,전기가스업,2021,11.610293962569962,567.6455959498571,257.4724710996198,-0.2543658391053684,-5.628615169538378,2536798009719,2385487355041,111624497430,29121871608,1.1479775487219739,11.610293962569962,6517362464357,0.3292591341260799,294529706165,51886195941,10207411546,417634376077,959172843119,4694183620876,1823178843481,0,-16577943720,0,0,21875.11611410352,357.4724710996198,1514682108287,-803140960405,212.87343856299236,672404152499,44.392427217579154,16577943720,0,90.87102002299338,448676330000,8720,1144.61,109.6,0.52,1,NULL,666,3.89,3.59,4.25,3.44,3.15,2.73,2.39,2.27,2.13,222.12499233716474,5.964631559087379,1.5644192835201736,0.8459093367223591,1.1770107630817093,1.04696394563416,46.9762694092098,174.39328697553168,27.974182093628176,76.48692783939545,0,256.5631832489365,6514.503094506002,1853.3107924313724,157459.12021899785,20.908527678276553,0.2460956211752332,1.0743280622983888,1.4670791340752976,39686157248,21459011218,5348062807869,38.92369073521031,-315.85962300313616,47.43396068547328,401.6682105116052,6095.223538997549,411.7200149841806
지역난방공사,071320,전기가스업,2022,0.6709216257332739,43.761367460300605,348.59723857565325,-0.5220679647353955,-139.44310634710808,4173027136426,4464256773241,112664056945,-257878151428,-6.179642331510463,0.6709216257332739,7478129879658,-2.4602263175511196,27997741506,63978214418,1268125465,14612768938,555571142795,5811126778301,1667003101357,0,-39040920463,0,0,-3158.5829498922653,448.59723857565325,1995956430903,-876598647365,178.31264143215216,1059335235081,53.07406608077818,39040920463,0,87.03281935617971,329994204000,9160,1292.2,118.78,0.23,3.25,NULL,666,3.89,3.59,4.25,3.44,3.15,2.73,2.39,2.27,2.13,304.6415576923077,-6.978857967945648,-9.678674031003686,-4.408764030170415,-11.036507323245806,-15.91844576823579,56.08127342897892,228.86402216602448,22.29171100506799,-631.2987904307098,0,346.2552561023621,-668.3539383346011,-15889.367565255783,143970.97831656007,-1.793652257269134,0.19795656272707168,22.582592347837753,10.39202692383769,-403893693760,-183978919360,5799526887532,55.80308450883506,-476.04763582169045,71.95461314951916,419.3820247351132,7437.6328363318025,413.63661532111473
