corp,stock_code,sector,year,revenue,cost_of_sales,gross_profit,operating_income,net_income,ebit,ebitda,total_equity,total_assets,total_liabilities,current_assets,current_liabilities,non_current_liabilities,short_borrowing,long_borrowing,cash_and_equivalents,retained_earnings,tangible_assets,intangible_assets,accounts_receivable,inventory,accounts_payable,outstanding_shares,cash_flow_operating,selling_general_administrative_expenses,cash_flow_investing,cash_flow_financing,long_term_assets,interest,tax,stock_price,market_capitalization,borrowings,net_liabilities,cash_flow_per_share
한국앤컴퍼니,000240,기타금융,2021,963300354498,636114877937,327185476561,228305200484,201000675808,227739759554,227739759554,3735469202373,4081229754648,345760552275,630341081664,242029427910,103731124365,123323750490,24330669218,76219107499,2302458583532,260993471493,14531066016,155539765216,145751242375,49157922616,94935240,36106114503,98880276077,-66733782474,-18962415420,3450888672984,17738998885,23597509443,15700,1490483268000,147654419708,269541444776,380.3236237987074
한국앤컴퍼니,000240,기타금융,2022,1095895770449,753658210800,342237559649,245248895826,163859841867,247275364312,247275364312,3856441131880,4301818675789,445377543909,531357795700,285271955522,160105588387,164215526184,113374142,90685988336,2432332778842,283633787603,13746663923,197710484086,164604880982,40536426105,94935240,31527519552,96988663823,-1701713411,-12964233019,3770460880089,42774006687,14271748491,13950,1324346598000,164328900326,354691555573,332.0950107884069
한국전력공사,015760,전기가스업,2018,60627610000000,58207721000000,2419889000000,-208001000000,-1174498000000,-2000819000000,8023975000000,71092762000000,185249061000000,114156299000000,19745068000000,21841533000000,92314766000000,0,53364911000000,1358345000000,51519119000000,152743194000000,1225942000000,7793592000000,0,6405395000000,641964077,6680132000000,2627890000000,-13014301000000,5301678000000,165503993000000,2470743000000,450290000000,33100,21249010948700,53364911000000,112797954000000,10405.7722843579
한국전력공사,015760,전기가스업,2019,59172890000000,57779835000000,1393055000000,-1276521000000,-2263535000000,-3265838000000,7862902000000,68889649000000,197597792000000,128708143000000,19483001000000,24231656000000,104476487000000,0,59115598000000,1810129000000,49202133000000,164701827000000,1069976000000,7701452000000,0,6649402000000,641964077,8213428000000,2669576000000,-13499358000000,5775407000000,178114791000000,2782156000000,282211000000,27800,17846601340600,59115598000000,126898014000000,12794.217455877986
한국전력공사,015760,전기가스업,2020,58570111000000,51804179000000,6765932000000,4087489000000,2093683000000,2992747000000,14540766000000,70668059000000,203143324000000,132475265000000,20561941000000,25881222000000,106594043000000,0,59365011000000,2029584000000,51134331000000,168710600000000,1055730000000,7918470000000,0,6256521000000,641964077,13208474000000,2678443000000,-14831811000000,1880824000000,182581383000000,2896443000000,452203000000,27400,17589815709800,59365011000000,130445681000000,20575.09831659942
한국전력공사,015760,전기가스업,2021,60673587000000,63644290000000,-2970703000000,-5846499000000,-5215581000000,-7071570000000,4870922000000,65326706000000,211123727000000,145797021000000,22050845000000,31732220000000,114064801000000,0,66570419000000,2635238000000,45258244000000,173134638000000,1044077000000,8122415000000,0,8153426000000,641964077,4491378000000,2875796000000,-12372520000000,8435077000000,189072882000000,3245777000000,736757000000,22100,14187406101700,66570419000000,143161783000000,6996.307365030333
한국전력공사,015760,전기가스업,2022,71257863000000,100903594000000,-29645731000000,-32655153000000,-24429108000000,-33843619000000,-21382207000000,42000256000000,234804994000000,192804738000000,29750545000000,44518577000000,148286161000000,0,98334120000000,3234780000000,21431300000000,177865308000000,956664000000,10461822000000,0,11983549000000,641964077,-23477500000000,3009422000000,-14953753000000,38997899000000,205054449000000,4746791000000,448857000000,21800,13994816878600,98334120000000,189569958000000,-36571.3609859824
한국전자홀딩스,006200,기타금융,2018,234220978813,190123415159,44097563654,3233416564,1060290510,1011864491,12836390696,264125657517,390848475721,126722818204,173314506578,85506815001,41216003203,0,0,30055057660,4480888541,184500103125,2471383448,33482999619,71538511494,30940513464,46803136,24714964274,40864147090,-11270691562,-11087811361,217533969143,6241363511,-39802351,810,37910540160,0,96667760544,528.0621425453201
한국전자홀딩스,006200,기타금융,2019,217023309727,187575044970,29448264757,-12104565637,-23794401213,-25100367519,-16447519418,242286371724,389933341083,147646969359,161000721449,100390694684,47256274675,0,0,28550238854,-9031607114,104745930095,1005881129,29160023483,59153747933,27455540205,46803136,21998463158,41552830394,-18835349991,-4882499953,228932619634,3573456418,397658060,733,34306698688,0,119096730505,470.0211361478
한국전자홀딩스,006200,기타금융,2020,221480449265,181284213801,40196235464,-195791683,-34799537719,-35383240608,-28803224328,207496979265,412243672684,204746693419,191252520971,95565685511,109181007908,0,0,43378207050,-13994345924,101898445875,981431677,33378657140,47279662610,34754886822,46803136,18284001041,40392027147,-26487065522,23001033552,220991151713,33874040904,259109426,937,43854538432,0,161368486369,390.6576055288261
한국전자홀딩스,006200,기타금융,2021,331176392129,250889727265,80286664864,38507381292,29177553677,28613110815,35827818521,309899469327,463627852404,153728383077,230494244475,112706134841,41022248236,0,0,36191428007,8982721839,113639435593,1846566698,53923318724,62783082749,47827504949,46803136,34548439820,41779283572,-34050093712,-8775356979,233133607929,15596298666,388773919,2180,102030836480,0,117536955070,738.1650627000721
한국전자홀딩스,006200,기타금융,2022,323979889281,251985661288,71994227993,30029847771,31243297812,31896632206,42459729894,345331921976,469100261248,123768339272,203217100953,94444592137,29323747135,0,0,15105663421,43064019173,145268217780,1772251136,39614284929,107638795811,43494169064,46803136,4010039742,41964380222,-6112127987,-18345935908,265883160295,3046736597,1652195627,1000,46803136000,0,108662675851,85.67886865529694
한국카본,017960,기계,2018,226695049819,201031588238,25663461581,6173677815,-2978652356,5878028440,5878028440,303701654885,360113097978,56411443093,189268591079,46640745771,8921268802,8344000000,4911000000,28400189612,218585151301,102757497328,4000151027,18660473117,56395829411,19175489072,43960757,42776647080,19489783766,-112848686072,-4396462500,169985217498,5799311097,-1407164516,7040,309483729280,13255000000,28011253481,973.06438740352
한국카본,017960,기계,2019,273402502535,224569689119,48832813416,25286667254,17701679655,23830630518,23830630518,312718544195,397589485374,84870941179,220581377395,66685646846,18175631433,7785000000,9125650000,40667276417,227524633735,129459283910,3437437124,29826827528,87193879959,29313909704,43960757,-421619853,23546146162,14421573726,-1529909643,176319689191,4395662895,2672641998,7830,344212727310,16910650000,44203664762,-9.590823310890665
한국카본,017960,기계,2020,411665264149,307175186525,104490077624,75727689500,57379486137,73983686437,73983686437,380530832369,478319470904,97788638535,256225764603,75327765224,22455259311,7330000000,17112540000,65809490579,278612239619,155302975283,2200528128,27036233988,92695525144,26693928101,43960757,69432784322,28762388124,-65380701697,21403052662,221975428643,11658860982,7360456913,13450,591272181650,24442540000,31979147956,1579.4264944527683
한국카본,017960,기계,2021,367827134273,306977510763,60849623510,32732355547,14348609838,28459957706,28459957706,388999341751,498355905299,109356563548,247791867042,93991127594,15359354754,7098000000,2281092600,49048026242,284714198828,184644775720,2288387974,34456941892,90813546045,27637375579,43960757,25507209159,28117267963,-33364221352,-8871305934,250546519406,7710851960,20508870528,10750,472578137750,9379092600,60308537306,580.2267954348466
한국카본,017960,기계,2022,369270866021,313197560069,56073305952,24798059067,20260871261,28900101934,28900101934,404167834363,585333635410,181165801047,289163544215,156336842968,24822456079,44318000000,15953495200,53576755408,299947161270,212463841607,2254493468,39272301140,156268224890,37376161800,43960757,-7798849185,31275246885,-11524966237,25073617237,296152107722,20337064826,15495129292,11050,485766364850,60271495200,127589045639,-177.40479730592446
한국콜마,161890,화학,2018,1191558587738,891045892161,300512695577,72403259533,36805372483,37138283953,79155632623,809826827887,2186418082309,1376591254422,555180681974,517320215188,859271039234,288315096929,818644345500,76509294326,213242364232,421270922888,1150707085261,201977501557,176829819923,157862378104,22346698,109800014498,227722945093,659841783963,1293710875691,1631237400335,42794101401,23878849892,70500,1575442209000,1106959442429,1300081960096,4913.478246226803
한국콜마,161890,화학,2019,1378886357566,982756834914,396129522652,99832225451,33637990905,45239466010,97836908856,847872906935,2400309459227,1552436552292,646020460036,707420208614,845016343678,409507695449,738988912517,118613914875,232345704611,466944474111,1138438243529,225485925337,160663174700,180180223691,22881180,232428211737,295474641747,807759099003,27703001784,1754288999191,60734377640,24880545982,47250,1081135755000,1148496607966,1433822637417,10158.051802267191
한국콜마,161890,화학,2020,1322081317656,895784180622,426297137034,121679126846,160566240905,221636490919,269904023123,999242017494,2489599417108,1490357399614,775228937924,686826033067,803531366547,351030331346,418108565214,377170647411,382403832547,472695996613,1094437152151,218808865692,148592292344,157185117506,22881180,188655787813,304594637970,1003854558163,-109533945548,1714370479184,51607878380,29252500505,50900,1164652062000,769138896560,1113186752203,8245.02004761118
한국콜마,161890,화학,2021,1586332710248,1158199757815,428132952433,84267552991,43534832905,66542684728,112311004985,1359559768916,2606037352397,1246477583481,882876429595,888573082391,357904501090,328579090177,25144243414,191219363749,402804200042,445522844380,1126887298828,227713086584,210170703353,198823823415,22881180,107079730129,342472066611,937328135070,97633464204,1723160922802,33944854310,83704562981,40250,920967495000,353723333591,1055258219732,4679.8167808216185
한국콜마,161890,화학,2022,1865731523035,1396896251544,468835271491,73280441382,-4101004683,16973794860,78014935298,1469473099590,2933309479342,1463836379752,816296191864,868139417222,595696962530,419327991090,193606254337,220073383228,383679742404,608846424807,1301807413803,265733878503,239404824504,211823634010,22881180,148574101210,392241779624,1090025523594,82026020721,2117013287478,59548472956,33142673520,42600,974738268000,612934245427,1243762996524,6493.288423499138
한국콜마홀딩스,024720,기타금융,2018,483253404999,378877987578,104375417421,85141067467,87309382318,93931682669,101737908968,493035771391,879300730103,386264958712,230116597522,216934404903,169330553809,111335637295,72663614132,69801977884,169173605489,143079715486,25485197369,54437305340,51856950956,79904090458,17938966,65884028395,33157375863,342566954207,54509694214,649184132581,16066281582,27044760805,29550,530096445300,183999251427,316462980828,3672.677031385198
한국콜마홀딩스,024720,기타금융,2019,499538615091,397422771914,102115843177,81886084099,71102019210,70581790663,82812092367,600634851094,1091947071919,491312220825,307051619894,349397574799,141914646026,191097730345,92710801408,102727125443,206222562260,230982933908,31385096341,57411032665,71747048927,106248796718,17938966,105096087258,26043889966,140870711278,83126371807,784895452025,22109468927,18994809245,22550,404523683300,283808531753,388585095382,5858.536509740862
한국콜마홀딩스,024720,기타금융,2020,675480246344,525189975239,150290271105,157504827481,155093196201,228271635031,246148566540,787609056461,1218505783282,430896726821,405874425055,362502662782,68394064039,142281372545,47987355239,198283011650,315184365954,224788208069,24136497384,68554528109,67700272443,118802872433,18576719,105886295024,44562567218,248419717706,-76574941609,812631358227,23669717288,20855378875,25950,482065858050,190268727784,232613715171,5699.945992831134
한국콜마홀딩스,024720,기타금융,2021,674006002125,531867444888,142138557237,88372029876,58643455893,87454193664,105737104341,854651752680,1209726177916,355074425236,319849775246,301085704487,53988720749,184011789655,27875702555,114472224332,329466484389,272338715185,31926299136,29694334822,79435842378,69030485271,18576719,90027352031,61196304582,300986231927,15742188736,889876402670,14014899369,75503406000,19650,365032528350,211887492210,240602200904,4846.246101424046
한국콜마홀딩스,024720,기타금융,2022,649879568755,540294803646,109584765109,33000195009,13023596377,36396108049,56978644482,850337979900,1269102053314,418764073414,343129856216,340472867793,78291205621,245274131743,53660221366,109367604736,322029792044,278014606949,38538609684,43063762315,90777716889,50040227862,18576719,17605071059,67902265001,438830423889,50869630966,925972197098,22716246613,28058166007,15750,292583324250,298934353109,309396468678,947.6953954570772
한국타이어앤테크놀로지,161390,화학,2018,6795088815835,4691443619488,2103645196347,702650599990,530380683888,697700249479,697700249479,6790312967825,9796442247019,3006129279194,3663818458978,2022633978826,983495300368,0,788579777225,611977138677,3995902869382,4225226631989,355386437120,1332681424135,1598471564390,931208621843,123875069,1123539949009,1209646385119,-594820650141,-582770973720,6132623788041,139228507047,146004124185,40150,4973584020350,788579777225,2394152140517,9069.94408220269
한국타이어앤테크놀로지,161390,화학,2019,6883268577435,4961117130614,1922151446821,543964831621,429614534254,589883709488,589883709488,7187217113570,10164607903070,2977390789500,4113714818383,2131084242262,846306547238,0,656849030175,877600275927,4343703619857,4105500675025,340516293068,1376866041544,1725393474983,883812359741,123875069,760347394662,1183210434541,-241307453658,-244803188464,6050893084687,170121274708,221916634987,33550,4156008564950,656849030175,2099790513573,6138.017930484462
한국타이어앤테크놀로지,161390,화학,2020,6453071785362,4550059850398,1903011934964,628270555481,385205382320,578268103466,578268103466,7412147522228,10658547888637,3246400366409,4688230159067,1780955802850,1465444563559,0,1190681643901,1060864709315,4665265075780,3901607189386,271144476033,1314383164391,1562764800524,962556323172,123875069,1290850800312,1093998198420,-1004323442726,-100420430622,5970317729570,137415868411,190146985515,39400,4880677718600,1190681643901,2185535657094,10420.585923645378
한국타이어앤테크놀로지,161390,화학,2021,7141136827775,5193837389553,1947299438222,642192906442,594714001139,712853106659,712853106659,8195514290191,11694296588021,3498782297830,5509241836761,1869177489179,1629604808651,0,1363090829239,1062042415822,5180992003261,3821452959263,263637548690,1507331360493,1896588732234,1152501042126,123875069,841528140376,1125821549545,-766568630129,-79087922902,6185054751260,87378111518,151918849569,39700,4917840239300,1363090829239,2436739882008,6793.361627721878
한국타이어앤테크놀로지,161390,화학,2022,8394203036511,6291656293699,2102546742812,705818089039,705774525978,858353826334,858353826334,8875709247979,12581364159005,3705654911026,6436304422676,2887075507092,818579403934,0,585073027887,1139442351244,5844798195473,3687477399217,254483011433,1710111271804,2449545168458,1210829036305,123875069,504570700349,1208466113277,-332001472784,-90339172410,6145059736329,146434463635,124983476750,31150,3858708399350,585073027887,2566212559782,4073.2223555734204
한국항공우주,047810,운수장비,2018,2786023511399,2411539106275,374484405124,146382520066,55539464108,79660495141,79660495141,1052906093393,3755863511022,2702957417629,2409543952757,1667807800725,1035149616904,177854410733,83895864598,143831970316,415992595501,571368927893,450580455572,204213551659,1290887619203,289489656223,97475107,137662903329,228101885058,-88239387102,-134556172508,1346319558265,50878514605,28345454047,31900,3109455913300,261750275331,2559125447313,1412.287788809506
한국항공우주,047810,운수장비,2019,3110157574663,2630153573728,480004000935,275564427840,168292166221,129453229751,129453229751,1183160662241,4367135608525,3183974946284,2654780535569,2202891767366,981083178918,293776532504,95256023285,69400512306,548292476274,746251536033,412742681056,342056837469,1200362206203,219028669743,97475107,354538677109,204439573095,-386555656714,-44193707721,1712355072956,47306705899,65786026136,34050,3319027393350,389032555789,3114574433978,3637.2227537949766
한국항공우주,047810,운수장비,2020,2825136012824,2493250074388,331885938436,139524243361,72313949881,82489082021,82489082021,1234279919655,5159070657348,3924790737693,3152282137645,2623416808808,1301373928885,273455541242,77823074696,661887560788,600938710653,917149499039,513519397445,243279699274,1197136963051,211929602635,97475107,732407852813,192361695075,-353336704630,216496622776,2006788519703,82232959899,-29577445933,25800,2514857760600,351278615938,3262903176905,7513.793781349735
한국항공우주,047810,운수장비,2021,2562283675152,2255327108390,306956566762,58259436460,53272528569,54405791113,54405791113,1297444007438,5855223992714,4557779985276,3680987114670,2800069609107,1757710376169,6500000000,105565322939,886586722282,674841932385,865262169081,625645157671,245285556026,1324665604925,192148984838,97475107,439964696155,248697130302,-415973361616,200668206020,2174236878044,46623624000,39172245416,32450,3163067222150,112065322939,3671193262994,4513.610804807837
한국항공우주,047810,운수장비,2022,2786888282702,2413060986583,373827296119,141617667318,115919395720,122121929956,122121929956,1453216825866,7772406693424,6319189867558,5389183373767,5055361234345,1263828633213,18900000000,78359214837,2023716102131,833138539682,827057313193,745840951492,216457553156,1593078711223,243116703888,97475107,1492635299719,232209628801,-204068797101,-102841514518,2383223319657,132310966928,17453120639,50900,4961482946300,97259214837,4295473765427,15312.989599683127
한국화장품,123690,유통업,2018,153882570609,70180408843,83702161766,-7485327682,-7746017399,-7744342029,-7744342029,52778097975,95021031123,42242933148,61934400742,37495652146,4747281002,7500000000,0,5090323930,26977635811,18354339720,3307305469,24598290926,17039704198,20612424398,16068000,1536516939,91187489448,-2766406170,6266666670,33086630381,380854426,2862717959,10750,172731000000,7500000000,37152609218,95.62589861837192
한국화장품,123690,유통업,2019,131196339327,58467690830,72728648497,-17394170012,-17224383050,-19052984103,-19052984103,35193456496,81307960199,46114503703,43018972425,37784753399,8329750304,6700000000,0,2882570695,9420762560,19070749786,2838102317,13757183225,13914227251,17800175853,16068000,5775577317,90122818509,-3289049733,-4224960925,33713528068,655224794,227203268,10850,174337800000,6700000000,43231933008,359.4459370799104
한국화장품,123690,유통업,2020,72498592505,33993225374,38505367131,-16993356942,-7653392096,-7107394770,-7107394770,29518686847,75378061752,45859374905,47004860240,40391703980,5467670925,7100000000,0,21766671017,2343196848,13750961136,2466248556,5238564727,12944000018,24084955680,16068000,239300583,55498724073,22848030904,-2814938508,28373201512,1002366909,752370317,12750,204867000000,7100000000,24092703888,14.892991224794622
한국화장품,123690,유통업,2021,66965810085,31382013086,35583796999,-3193220979,-7281617879,-4117429017,-4117429017,21972018248,48508445747,26536427499,29987072741,23490380734,3046046765,5300000000,0,5938298728,-4546558399,7743654147,2248086120,4075756671,11225462194,11145640273,16068000,-9275137025,38777017978,-2580214308,-4051240928,18521373006,613240085,-390806854,8710,139952280000,5300000000,20598128771,-577.2427822379885
한국화장품,123690,유통업,2022,66046677154,33416078524,32630598630,-23014169,418118714,-1887407811,-1887407811,22413165800,43913329550,21500163750,27907151271,19362591582,2137572168,2600000000,0,12120424358,-3843174499,4741395737,1383045039,4171936293,11058038744,11174301732,16068000,3278211153,32653612799,7318651949,-4132720247,16006178279,629792028,17820370,8140,130793520000,2600000000,9379739392,204.021107356236
한독,002390,의약품,2018,446731040934,288960734043,157770306891,22081198962,7062694905,9344306962,9344306962,313375884051,652616126728,339240242677,283789995026,257469616534,81770626143,63200000000,30300000000,32502665370,237132408111,164526665470,98958780131,147633504176,77001044426,118424558670,13763533,29455780145,135689107929,-18293748522,-13447824105,368826131702,5864901237,4928507584,30700,422540463100,93500000000,306737577307,2140.132198978271
한독,002390,의약품,2019,473000099749,307002270509,165997829240,27467269538,33925732940,48469658265,48469658265,343994841379,748667225874,404672384495,309606727660,267891600405,136780784090,50647340000,63156000000,17994551662,260404413447,167481779262,96415810629,160980195240,94698967024,122461708498,13763533,8798266178,138530559702,-79134790142,55737597755,439060498214,8141771224,4785972511,22650,311744022450,113803340000,386677832833,639.2447475513736
한독,002390,의약품,2020,503611879693,335220616870,168391262823,28376314663,26978482119,42127658712,42127658712,381848928296,818926686626,437077758330,328222219660,227696832358,209380925972,49267760000,118399840000,23695813613,284658310364,174065651130,91979349772,171848053011,83734777794,124947358911,13763533,24341172259,140014948160,-27765318976,9206270249,490704466966,14390784141,3677266438,33300,458325648900,167667600000,413381944717,1768.5264574873327
한독,002390,의약품,2021,517641069438,350092846324,167548223114,28006350245,3288807244,4768296110,4768296110,383996411108,841561831887,457565420779,325526437557,277786754995,179778665784,118164960000,54709880000,30438789903,288920651364,209243335310,81091636091,172611172642,84097310027,137182356990,13763533,37229141897,139541872869,-45697574348,15250266956,516035394330,22812016426,13315715780,22800,313808552400,172874840000,427126630876,2704.9117328377824
한독,002390,의약품,2022,543759151916,370045335693,173713816223,28496185960,10595832696,7316158114,7316158114,381856042513,871106170067,489250127554,354171988191,270930450534,218319677020,77469210000,135045670000,36845841836,298592828584,220203408013,82738517030,172465451540,92463060871,138602334668,13763533,30519188794,145217630263,-63500221201,39831712456,516934181876,20722343496,1532053900,16750,230539177750,212514880000,452404285718,2217.394966394166
한미글로벌,053690,서비스업,2018,207721612331,136737444209,70984168122,10995734321,7146321884,11965580658,11965580658,103336276644,209712007255,106375730611,153924628373,100012439479,6363291132,16645146027,165193505,28393546560,63744333483,11794012832,18712907999,40850621643,72501972555,32674602922,10957550,6479396167,59988433801,-783074910,-8868681844,55787378882,738402477,3982434395,9520,104315876000,16810339532,77982184051,591.3179649647959
한미글로벌,053690,서비스업,2019,294657921603,207921549671,86736371932,24407031088,23408893123,26834547119,26834547119,124125643046,203595485663,79469842617,133213555402,48218831947,31251010670,8054641481,15800000000,36554807310,83322957933,21560006272,21866912572,41827727454,26463999778,28769255241,10957550,22288990733,62329340844,-15389025834,1343027626,70381930261,867152793,4887650345,9600,105192480000,23854641481,42915035307,2034.1217455544352
한미글로벌,053690,서비스업,2020,232573115281,151422904979,81150210302,16500753182,10364661951,14719770124,14719770124,128799400240,218683633460,89884233220,134355959053,79052287381,10831945839,35114000000,0,41351633018,90363001551,18317356639,17942401993,40554624677,23249495104,50612261045,10957550,25660033467,64649457120,-22449469058,2414391653,84327674407,2515431585,4196233845,10450,114506397500,35114000000,48532600202,2341.7674084991627
한미글로벌,053690,서비스업,2021,270091694797,180639885172,89451809625,19637903345,16010649906,20842434273,20842434273,144123771823,285254341255,141130569432,137523406868,101584298554,39546270878,38801045088,19030821286,46084097734,100933528653,20390406265,26891776859,60700598754,0,62086008177,10957550,13152262207,69813906280,-24541511397,14687017265,147730934387,1160802315,2547861827,12150,133134232500,57831866374,95046471698,1200.292237498346
한미글로벌,053690,서비스업,2022,374414323849,250505398599,123908925250,30651133401,26923928291,32693557928,32693557928,194647416439,373059659521,178412243082,200297138533,133279908060,45132335022,46315877389,24719971992,48678859361,120769818278,19060122519,34832523744,87358603679,0,79853153287,10957550,21232660023,93257791849,-59923970346,41570319462,172762520988,2943700522,5079450216,26900,294758095000,71035849381,129733383721,1937.7196565838167
한미반도체,042700,기계,2018,217114859555,120278001429,96836858126,56788924892,49272961449,62009128363,67041724575,215557066875,246028948270,30471881395,113439021981,29310767084,1161114311,0,0,24854971910,203941883900,76172013261,3456712572,40694253360,42519805278,8573740567,57223890,45626978011,28880284718,-22969014357,-71052093180,132589926289,1884165212,13152771644,3890,222600932100,0,5616909485,797.3414252508874
한미반도체,042700,기계,2019,120377520384,70270546248,50106974136,13725362614,19262572161,24575935343,31020325351,219705201804,257474681329,37769479525,129499857299,31765712250,6003767275,0,0,47806100487,208881643066,89904012023,3402979524,39771140741,38941744979,12515358221,57223890,27170525034,23958366418,9147890608,-12993582279,127974824030,2904575712,4256976112,4050,231756754500,0,-10036620962,474.81087066957525
한미반도체,042700,기계,2020,257385897660,146712110669,110673786991,66649466315,50131485364,65646976995,71779853923,257090542803,326966868038,69876325235,208937098511,67572880984,2303444251,0,0,81154267884,215235788066,90277285358,3446931420,76640413056,48281340155,23584326317,51501501,37483996929,32191017641,11667327543,-15095281813,118029769527,12093396915,7297063470,9050,466088584050,0,-11277942649,727.8233876911665
한미반도체,042700,기계,2021,373169401913,192924061622,180245340291,122419465500,104438304265,136251557490,142724754646,346812042277,429285683427,82473641150,249783839880,80692131621,1781509529,0,0,49608464797,282619540445,108127052346,4564320360,108425177475,85821570853,32636842778,49459877,52279090690,39544571970,-64957521614,-19856287040,179501843547,5525202196,22641573132,18925,936028172225,0,32865176353,1057.0000141731043
한미반도체,042700,기계,2022,327592058714,142555702958,185036355756,111859422080,92259257411,127844021017,136596645188,390096755786,455432965985,65336210199,266177446666,63044830709,2291379490,0,0,90895691895,325269340929,112548395466,4280048490,80474494282,80082209631,12405329547,97339302,109501808221,54910431420,-18079678286,-50841790287,185867751639,9567800296,39120673425,11500,1119401973000,0,-25559481696,1124.9495935465
한미사이언스,008930,기타금융,2018,707995356123,0,707995356123,707995356123,18021624665,18819914596,23425489476,653093925055,916545956275,263452031220,244457071009,227222088603,36229942617,20000000000,0,26857833849,342864783041,25717837480,11180968064,101417103261,102818772297,156611778294,63499267,2701370433,697000000,3892482681,-18192075960,672088885266,1098225506,4393138400,73289,4653797779163,20000000000,236594197371,42.54175773399085
한미사이언스,008930,기타금융,2019,816618823610,0,816618823610,816618823610,30742878636,35432022186,41806725008,645687132191,910832376933,265145244742,217079375211,228188314551,36956930191,44000000000,0,16747178724,355945593940,24943226364,10411276006,91091820634,100883167112,134217167401,64742860,13024009773,800470000,-32452770827,9062529238,693753001722,1826894208,2960876528,36229,2345569074940,44000000000,248398066018,201.1651906171584
한미사이언스,008930,기타금융,2020,857383419139,0,857383419139,857383419139,22596604093,29966333884,36174264719,658733646086,923219549324,264485903238,215727154694,220113062830,44372840408,45000000000,5000000000,14848698066,367922996606,24246211248,8814564252,87902948626,110186056516,126749622293,66011149,13817514742,832230000,-6779020572,-9012025696,707492394630,1948125062,3475401832,73292,4838089132508,50000000000,249637205172,209.32092459108688
한미사이언스,008930,기타금융,2021,950164817343,0,950164817343,950164817343,42939923264,49122187846,54378730595,690294824007,949894435974,259599611967,222559162969,220995450190,38604161777,50000000000,0,16591042500,397059811815,24590838747,7582825202,94216047615,105971172879,108096670803,67304611,13689812095,921410000,-2153981900,-11016773776,727335273005,1899323864,5660100628,53209,3581211046699,50000000000,243008569467,203.40080555550645
한미사이언스,008930,기타금융,2022,1046054210838,0,1046054210838,1046054210838,69035321647,73179718929,78658166023,724747969785,1109690934182,384942964397,245348143574,347726498635,37216465762,191250000000,5819351125,21420647432,461187744661,86478756994,19126765953,99769208689,112229228755,85652178285,68623684,9451693037,1017940000,-2134913075,-1076009932,864342790608,3739285562,5354516856,32450,2226838545800,197069351125,363522316965,137.73223012917813
한미약품,128940,의약품,2018,1015962250114,475046696476,540915553638,83573576285,34156165932,50354800701,97548394738,789256471111,1691209668597,901953197486,564093421408,434972757284,466980440202,201500000000,216600000000,67338194799,287801287475,900316957711,60689586313,183463597913,247755417571,158466619251,11385691,25982256129,929090403,-145827895664,140443509428,1127116247189,25067949211,13682742912,430998,4907210049618,418100000000,834615002687,2282.009596870317
한미약품,128940,의약품,2019,1113649783994,481167541557,632482242437,103877846130,63867247550,83269648586,138681816812,822261424899,1913706257532,1091444832633,662204137165,471803221795,619641610838,213100000000,221000000000,106113064156,323771139999,991417179175,66243785582,190998864429,326727357187,112104441911,11612184,12446620375,1553283839,-172943538082,198598148423,1251502120367,25877161736,8030514234,280443,3256555717512,434100000000,985331768477,1071.858693851217
한미약품,128940,의약품,2020,1075853605008,494935310994,580918294014,48976342021,17289714876,22130411057,83469476094,831889474892,1882026593387,1050137118495,614373230636,533451265754,516685852741,238100000000,179342480000,146157369325,334116705316,986618389012,72886265638,150067904692,308538231114,85738465223,11843029,151534949938,373776251,-45166203187,-65190053490,1267653362751,32656054127,14692570575,353072,4181441935088,417442480000,903979749170,12795.286572210538
한미약품,128940,의약품,2021,1203185652812,570433411400,632752241412,125415874751,81478223722,103696520580,192782859892,928259408765,1936728687294,1008469278529,703961594241,648938236072,359531042457,255900000000,180771120000,209224626255,396915857788,944521504215,80169617787,219998792804,250188727251,111136809211,12078282,201923207364,431336338,-43388835459,-113330636143,1232767093053,18762933436,6599372673,271055,3273878727510,436671120000,799244652274,16717.87489015408
한미약품,128940,의약품,2022,1331546600126,612993540469,718553059657,158090311455,101558192480,121012526736,217854533931,1009226682083,1924585730838,915359048755,694158250909,676748302732,238610746023,369100000000,142399760000,147328655366,452297474680,887558838243,84586823009,180056099644,266185404982,104847240089,12317971,162268943067,287960688,-181408083554,-36866795383,1230427479929,23494454740,29632007498,298000,3670755358000,511499760000,768030393389,13173.349983288645
한샘,009240,유통업,2018,1928463279284,1416652352065,511810927219,56033229266,89957037174,124702617180,124702617180,574467102574,940149891828,365682789254,439783524495,299904683175,65778106079,20858906635,40000000000,81882702362,667865099172,259887146909,21738498877,111717583952,66672817002,228546090277,23533928,98913872267,453220951729,50117875171,-107865567538,500366367333,2722947292,36343975419,67400,1586186747200,60858906635,283800086892,4203.032841223955
한샘,009240,유통업,2019,1698372284996,1224850418790,473521866206,55771809993,42714881895,74458578229,74458578229,613299269471,1202637976603,589338707132,478670833491,407327091501,182011615631,40542987262,19200000000,144506704186,694459028639,491349901932,47997513190,95515902528,81800486951,223041285321,23533928,122623170405,417750056213,17981342947,-34789213715,723967143112,8867869775,43124992853,62200,1463810321600,59742987262,444832002946,5210.4846417903545
