corp,stock_code,sector,year,gross_profit_margin,operating_profit_margin,net_profit_margin,ebitda_margin,return_on_equity,return_on_assets,return_on_invested_capital,debt_ratio,current_ratio,quick_ratio,non_current_debt_ratio,equity_ratio,interest_coverage_ratio,debt_to_equity_ratio,net_debt_ratio,retention_ratio,earnings_per_share,book_value_per_share,price_earnings_ratio,price_to_book_ratio,price_cash_flow_ratio,enterprise_value_to_ebitda,market_capitalization,revenue,operating_income,net_income,total_assets,tangible_assets,total_liabilities,total_equity,total_asset_turnover,net_working_capital_turnover,tangible_asset_turnover,accounts_receivable_turnover,inventory_turnover,accounts_payable_turnover
퍼시스,016800,기타제조업,2020,27.393849473655905,8.965841916831309,11.869746846445798,16.28617705111409,7.387024697466088,6.82416509577696,8.79341411524686,8.248036115618696,636.919530970971,571.6133712345171,0.7794792635367929,92.38042886356936,313.25043909898767,0.0013289245095094097,-4.546561075921285,1396.6801610528944,2960.754856956522,40080.478652956524,10.014338042994352,0.739761624523735,8.25711940203139,6.036466164539311,340975000000.0,286852628750.0,25718753228.0,34048680855.0,498942806587.0,90179493856.0,38017302078.0,460925504509.0,57.492086259786944,155.19659942712795,318.09075044050553,1564.6414992221169,926.425858457782,1603.9302296182682
퍼시스,016800,기타제조업,2021,27.529596906532966,8.77573146214592,13.813211540564835,18.29705893783813,9.065356705864168,7.83702417078157,13.046585518431655,15.673455999563393,397.9815427145894,346.135266928897,1.4850480334659764,86.45025700656636,3120.3873027030986,0.0,-5.865890796986872,1134.0736560870341,3921.814343391304,43261.55572956522,9.128428034929039,0.8275245630044242,7.338713976899645,5.097684107264848,411700000000.0,326505279504.0,28653226539.0,45100864949.0,575484571263.0,62460445684.0,77976680373.0,497507890890.0,56.73571383285358,155.2269781294721,522.7392727164582,1758.2915167683507,646.546371166925,509.3034907225795
퍼시스,016800,기타제조업,2022,27.028075032510436,8.566174689359864,1.5414423558656651,2.850938153028847,1.2425698570620858,1.0786926323699861,-0.65757153422971,15.192207657156839,327.3165042867434,257.02356665636137,1.2578889728475307,86.81142764242095,72.87124816346986,0.017873266680778477,0.5210307000638119,8625.49586076257,511.0231663478261,41126.312814,59.48849680781076,0.7391861297531978,13.226702539388759,25.78809334107453,349600000000.0,381251130841.0,32658637873.0,5876766413.0,544804538072.0,73962275803.0,71851940711.0,472952597361.0,69.97943375989551,254.49357239213452,515.4670089607166,1650.1177521530724,600.553768220151,770.5737148497602
페이퍼코리아,001020,종이목재,2018,8.948123597144733,0.528395047667198,-9.232033148851455,-6.5793107683420065,-136.65593804232256,-6.468461993627566,-10.707405570257045,2012.649624855952,79.98126782715494,18.535976198230546,498.1549829657631,4.733392552341393,7.9526294462958615,958.4638516736751,1915.8462296184678,430.3115704197481,-518.7302583826157,379.58852415323815,-4.942838707721561,6.754682601955914,-9.484366022426814,-15.783331685952025,188131074456.0,412274754394.0,2178439385.0,-38061341990.0,588414093296.0,235133136773.0,560562144427.0,27851948869.0,70.06541126244004,-488.23267582121696,175.3367305230204,1273.3239898170125,144.83172443378928,642.4355034161755
페이퍼코리아,001020,종이목재,2019,11.952103253316029,-0.4886802091662929,-10.477720110187938,-11.000070484968234,-213.4249594675529,-4.433026568406697,-9.992166802637023,4714.429965039919,111.19566102241116,24.76251617947937,2142.938750323651,2.07708909935656,-4.254573435741133,2438.3053876145427,4489.568540337333,632.929933177938,-309.52458567190683,145.02736064427555,-5.563370664924511,11.873621586644864,-11.885591700017294,-15.177770830707928,154846574274.0,265642043539.0,-1298140094.0,-27833229817.0,627860658796.0,235715987536.0,614819433493.0,13041225303.0,42.30907603741271,707.5279960531007,112.6958108848809,822.3224389262723,80.69229004005811,440.2359790815919
페이퍼코리아,001020,종이목재,2020,13.249189751212459,7.150169669477485,0.0499684150004113,0.43604639971370146,0.8622970915883861,0.04752984326594718,0.7799505355347742,1714.2224596944543,85.44402632784622,30.64997926373099,675.4288104391902,5.512003198154744,91.82003088819462,767.1838808760607,1657.1655163883647,-50121.891868081715,6.44964678302869,747.9610966967523,382.1914723278009,3.2956259501814587,3.8161842997621678,138.1686833575347,92444224520.0,484064481529.0,34611431739.0,241879349.0,508899950809.0,238635585579.0,480849369245.0,28050581564.0,95.11977369215325,-1141.2763039171161,202.8467298179848,1611.2849738796335,263.00997678591324,957.4605620506244
페이퍼코리아,001020,종이목재,2021,14.447777262973412,7.227302328984404,2.124206049023818,4.386243632717923,20.374781086323843,1.859795479999128,5.599804802096067,995.5388001229788,123.20287212684005,54.03044972036546,564.3248882436761,9.127928649243147,120.40869519407167,585.1184749749824,899.8106351513517,-1213.263222682429,226.0700589941472,1109.5582231599637,7.099569076688534,1.4465216574476318,1.759409226453854,15.070556597634798,65644755195.0,435282695963.0,31459196423.0,9246301358.0,497167643294.0,239436085079.0,451786535547.0,45381107747.0,87.55249900798465,958.6538035865971,181.79494365662637,1007.0704302000094,275.10713804149043,915.5115277084946
페이퍼코리아,001020,종이목재,2022,14.457629959739021,6.304011385765766,-0.44607460249626335,0.41740078716486406,-2.9679728229360816,-0.36440900562409023,-1.2438188184688372,714.461985606833,60.60606909820061,31.081667131159442,47.41636597999283,12.278043882612002,92.86989302246934,80.37659658338853,637.5197562204385,6149.923577152344,-38.4451730734098,1295.3344038837165,-28.482119144297606,0.8453415555990276,3.8773717190692953,31.675363867157,52085656950.0,409957041438.0,25843738569.0,-1828714243.0,501830145462.0,238534666484.0,440215219986.0,61614925476.0,81.69239037255946,-253.20225394860566,171.86476392751004,1038.0917375582599,288.9994760076037,781.296358356124
평화산업,090080,운수장비,2018,1.3336399664968432,-4.778535477157376,-13.124922748675303,-13.10790169960249,-199.105224161519,-24.7113336639816,-58.075417797182496,705.7243160927734,66.84629405047241,48.24601675209786,74.82989368953942,12.41119301015184,-423.0972292231744,244.77983803104073,705.0299174464171,108.61646004066725,-1178.4162524311673,591.8560185418376,-1.8847330011088177,3.7526018667038366,-6.596280829825641,-3.114684055585874,83073937524.0,335829006517.0,-16047708219.0,-44077297673.0,178368752866.0,67728259553.0,156231062678.0,22137690188.0,188.27793608519113,-725.2656855533975,495.8476841623263,576.8372063102341,1275.4954075429441,676.4520793524
평화산업,090080,운수장비,2019,4.6113759820867495,-0.6533778448432498,-2.040961302548224,-1.9995935878783067,-21.539515599869063,-3.7134595481817465,-7.067679148239068,480.03905308233783,75.91030067766444,55.31629957941794,70.97267791569045,17.240218476428133,-50.63004993658781,207.2490381782531,479.32836354402264,760.7602244536674,-131.32508664169902,609.6937790118982,-9.366070348431387,2.017406183795089,-2.611813693995157,-19.347021309463706,67529778570.0,353267056607.0,-2308168681.0,-7210043920.0,194159753902.0,73351196293.0,160686188136.0,33473565766.0,181.94659269361642,-1070.9667807985095,481.61049098078956,534.8684790193594,1194.9871411785807,940.0716722956936
평화산업,090080,운수장비,2020,4.853265940662994,-2.1296728783083845,-2.3007873583787712,-2.2657907661843546,-30.48445298898726,-3.8345300085908365,-9.270043396944333,694.9984201633641,78.12781682202785,55.35575965856439,117.81294333004001,12.578641348677275,-181.00357324902706,232.47240189639,694.4434795973765,805.6284005424923,-141.8890585904671,465.4472843640186,-8.351595336327186,2.5459381541331134,3.3221740625002423,-16.205826483229433,65059176915.0,338581043382.0,-7210668652.0,-7790029844.0,203154749775.0,82664240583.0,177600642418.0,25554107357.0,166.66164279052725,-1049.5288827316817,409.58586323918837,597.8945681698888,959.1314889804313,582.5575538134804
평화산업,090080,운수장비,2021,6.803056292996594,1.3949424301532978,0.04836521256704905,0.11110947789879964,0.7892641356731376,0.09319119918552146,0.15891829178677902,746.9299060117263,87.19813587182992,60.726129530656934,204.46434553052723,11.807352567216517,135.38033218068938,262.40412602750797,743.9664794384701,-30408.09187995863,3.7362436398108865,473.38317692902217,463.0319023005592,3.654544741583395,10.114072062055316,344.64088399675285,94980908070.0,424123466253.0,5916278187.0,205128216.0,220115437716.0,86279371225.0,194125631930.0,25989805786.0,192.68229009916956,-2349.8702505161814,491.5699549397128,680.3744286706863,1059.087662312671,712.369300095783
평화산업,090080,운수장비,2022,5.44128427090213,1.1028679496190072,1.17003024261591,0.9669393390526008,14.68266126770284,2.5711534001699685,5.216167447892672,471.0534916637891,97.78299635897831,70.44211627694293,123.70633306336332,17.51149436257638,97.473355611602,121.39793742661924,469.9474762529391,-875.5898946886864,110.80353777428357,754.655683694181,10.604354550425791,1.5570014582652512,3.358574407227843,22.745195744150863,64510154325.0,519932246828.0,5734166110.0,6083364529.0,236600606117.0,93804315282.0,195168304315.0,41432301802.0,219.75102065921646,-16295.869394233321,554.2732711868845,732.4193572821578,1249.4906674491165,734.2828653542015
평화홀딩스,010770,운수장비,2018,5.031439853907125,-4.469272544974758,-11.437937194485496,-11.2661852662971,-45.69645503119576,-12.837509501417607,-20.343707808081668,255.9604378571221,68.48396297193999,44.297238507713175,49.310662234557704,28.09300960578622,-169.16376338978108,131.92573345295585,250.5648368433129,-77.8191682326459,-4348.348309175242,9515.72349804102,-1.4258287421266773,0.6515531899677812,-4.182926562477149,-4.258704047605101,90677889200.0,556014771463.0,-24849815527.0,-63596620352.0,495396870748.0,6333690210.0,356224980262.0,139171890486.0,112.23623003986138,-613.4345922970236,8778.685932335802,516.6711652754691,759.1064143670393,562.0459467655947
평화홀딩스,010770,운수장비,2019,8.270577083330913,-0.614305861629642,-3.7458380985009545,-3.9607986515914613,-17.54708786472668,-4.328054853402263,-8.978797696528172,305.4266514421137,58.73287847466895,40.46662247059011,24.519652798385206,24.665374031109515,-24.31845097943402,144.01196742705451,292.64108375304284,-153.0406372395685,-1488.247324222011,8481.449091126395,-2.4189527784852016,0.42445576944704566,-12.388309288744479,-9.360325117326134,52651677600.0,581079856300.0,-3569607618.0,-21766310640.0,502912078919.0,165624468676.0,378866933606.0,124045145313.0,115.54303041378927,-404.1004292833617,350.8417934530721,524.0263528704392,837.4378962760592,632.6496820719115
평화홀딩스,010770,운수장비,2020,8.814909239141757,-0.5868782383866109,-1.620384877684839,-1.2105602894111456,-7.083455322472856,-1.6165921237834828,-2.6094074590404026,338.1720792932414,76.39504050794716,55.46412709624901,37.20958042490925,22.82208399980598,-22.38083911924525,169.0342958105453,333.2920341291059,-335.1536063979226,-577.3496463634048,8150.678165946986,-6.114145946454933,0.4330927964679203,2.1065600638801314,-39.20381785681322,51627894980.0,521111233466.0,-3058288427.0,-8444007623.0,522333834167.0,160937853948.0,403126367774.0,119207466393.0,99.7659349976917,-615.334597132911,323.7965591577816,462.0199875264119,632.7763616682373,417.48013907616627
평화홀딩스,010770,운수장비,2021,9.77879826021813,1.2105360120781112,-2.498299151634591,-2.2533983717495234,-15.509460032984382,-3.02681706435184,-4.947966347098666,412.40163192041354,76.3342777719267,52.2483579556832,69.57615531410777,19.51594096709123,60.42571033171218,224.22408838116775,407.00719703619563,-17.262516427980216,-1072.2834120977752,6913.737872352238,-4.159348125394034,0.6450924351406729,3.8634540759742286,-20.254241562408488,65229578360.0,627732854800.0,7598932267.0,-15682644586.0,518123304203.0,159636473412.0,417006666018.0,101116638185.0,121.15510916182515,-765.1725581471355,393.2264609604016,677.5679037484997,678.3042221593025,632.3097207909237
평화홀딩스,010770,운수장비,2022,8.551781054476562,0.48694336245246467,-1.5521523481105293,-1.7036112400915528,-9.379915238228442,-2.057686549930613,-4.385715828352256,355.8476235627211,78.74760593093806,57.13007255195045,56.60351752898156,21.93715505599006,21.26578414595339,169.3506958064185,353.3542802698317,93.42434986229891,-785.5826906985391,8375.157671967512,-4.773526764783354,0.447752764410827,2.1499201522194484,-20.55642378743985,54845497500.0,740231005480.0,3604505748.0,-11489512933.0,558370415231.0,175524458294.0,435879831455.0,122490583776.0,132.56988287493056,-950.2351740317891,421.72527559670783,626.3492227179293,854.295415435488,568.2538609339442
포스코스틸리온,058430,철강금속,2018,5.914495849275907,1.8878172703876281,1.1490187074030764,3.3973856289303472,4.940526813677377,2.3787687551065426,4.386166108384095,107.69260581010516,128.2329654664864,77.70325681437996,17.867666174625967,48.148079037262754,230.31063499121652,43.64182938371215,106.17253552447865,1256.6988395001135,1800.713432,36447.80202416667,11.495443768089801,0.5679354817136817,8.70130620994893,6.771306898715359,124200000000.0,940305020483.0,17751240571.0,10804280592.0,454196338707.0,170655976312.0,235509526562.0,218686812145.0,207.0261119144746,1695.4802302461455,550.9944865709814,648.4208088413557,891.3025505644821,1005.2181003315276
포스코스틸리온,058430,철강금속,2019,5.301791755337703,1.0883457056354813,0.28119778044564747,2.71682425474855,1.1660196298510699,0.5120634335083143,1.0072458993497042,127.70999715060445,122.18832157023598,68.35154891065356,13.786287020201124,43.9155071148946,96.54373955397332,63.26248023490281,124.81380058206706,5187.472051797742,429.644361,36847.095023166665,39.800359441933885,0.46408000384423287,-8.906503376104638,9.477878757616146,102600000000.0,916744848382.0,9977353189.0,2577866166.0,503427114164.0,166359975738.0,282344544025.0,221082570139.0,182.10080915176027,1640.4213082933752,551.0609413803833,576.1623811392266,640.2396961825239,919.0026178607186
포스코스틸리온,058430,철강금속,2020,6.597050013240685,1.865168909712291,0.7851309084467049,3.6368728185483286,3.1340020189059086,1.467495416700995,3.6371405546835884,113.56128157124374,132.63035749032792,90.40348614234294,12.26228887993676,46.82496717769515,192.04722464673526,49.240243912197045,91.87876923179094,1966.9024974221416,1187.27425,37883.646623,14.655417650976597,0.4593010850606994,1.049603272306347,5.062093606417202,104400000000.0,907319457604.0,16923040435.0,7123645500.0,485428807404.0,154834791410.0,258126927666.0,227301879738.0,186.91092159449857,1207.6198376476866,585.9919785091665,658.5112358414257,871.6131188793613,861.2499611131777
포스코스틸리온,058430,철강금속,2021,13.826817742764542,10.634729002292497,7.3236518318601105,10.553753940388406,30.602632047861118,16.82538944721853,35.977649260339284,81.88364759022059,165.33680257778997,103.1995861103179,0.7947177158548042,54.98020373183715,1186.7323350661477,30.602531049795278,58.94114984432154,240.89056131250018,16444.937199833334,53737.002667333334,3.344494377306434,1.0235033081484919,8.088945548739757,2.4945691478538747,330000000000.0,1347273538725.0,143278889763.0,98669623199.0,586432923342.0,136751796952.0,264010907338.0,322422016004.0,229.74043323609368,788.6996433592878,985.1962231969019,729.1538329676617,714.6441755124538,901.2527945262143
포스코스틸리온,058430,철강금속,2022,6.446547572272941,3.1793985098022275,1.9074344362237323,3.8727278859871817,6.6815062965349075,4.134882301288243,2.8556437668162427,61.58879043433113,191.59518652736384,128.10841816668065,0.7334849090400765,61.88548087476371,235.34083108634144,26.268052761053102,39.98957574303597,1124.4563125089358,3821.6108226666665,57196.845337833336,8.425766383383667,0.5629681114371012,8.279443103130331,4.494107505433217,193200000000.0,1202120738755.0,38220208854.0,22929664936.0,554542143288.0,131470913032.0,211361071261.0,343181072027.0,216.77716532550022,628.4253048337431,914.3625088101456,653.8865113190742,848.2090736148634,1165.297410648756
포스코인터내셔널,047050,유통업,2018,3.869302786116733,1.877430029776943,0.4597656158819242,1.2124653208150105,4.005522593933302,1.1713478476858834,1.4058341589724221,241.95842010950193,110.31325505080041,85.76714669462127,54.34780520653503,29.243321444746996,51.41152570305295,106.60390105515181,234.98610005387647,1496.6826405056618,938.1234384567997,23420.750138263258,19.40043202623607,0.777088688131558,-15.366378887428088,16.788650303481244,2245427711800.0,25173939721000.0,472623104000.0,115741119000.0,9881020333000.0,1294344955000.0,6991481795000.0,2889538538000.0,254.7706499188721,4502.66391517363,1944.917359453068,595.24563473243,1818.6316089982838,1176.3943157973385
포스코인터내셔널,047050,유통업,2019,4.604732740471832,2.4785173136613015,0.8287334659684719,2.116059634410916,6.640223469607941,2.2590542910673546,3.7534952735624847,193.93819776108955,141.30812141692698,110.08700658784387,77.10196247539726,34.02075700323887,65.61553793864759,57.717800682374566,186.19265173354302,917.7488532238881,1640.509070428762,24705.63043453751,11.36842236119161,0.7548886497520025,1.4300763964937095,7.399688497448224,2300946528850.0,24422574846000.0,605317746000.0,202398051000.0,8959415088000.0,1380434600000.0,5911354252000.0,3048060836000.0,272.5911748269253,1660.178628663809,1769.1946323281086,710.5523259789355,2095.408427547442,1113.92248405476
포스코인터내셔널,047050,유통업,2020,4.3081620159808045,2.2097138207613467,1.0689273431151998,2.4998852202564303,7.261416569846892,2.756041563637607,7.663450618709187,163.472680007873,140.24332377397178,112.8866402200253,55.99090420863705,37.954599314438155,37.64052708478445,37.18545219724536,141.98164957195397,874.9548671791741,1860.3763469416358,25620.01957946977,7.820998167343646,0.5679152568509133,1.604767785509197,4.2683555193632055,1795108417950.0,21472386358000.0,474478289000.0,229524209000.0,8328038736000.0,1325419228000.0,5167165003000.0,3160873733000.0,257.83245057663237,1570.523681962155,1620.044881226063,741.8719444053435,2210.8016588295723,1158.1784296667647
포스코인터내셔널,047050,유통업,2021,3.342436447245698,1.7243162936589487,1.0500732918689848,2.0486924184495967,10.150163982874204,3.309783317781486,6.994836813394087,206.67155545631778,126.2084226652469,92.62110509786275,45.25033402940203,32.60817582224184,44.37828298752814,60.94565256171081,191.83275069101973,643.0838781030143,2889.4632743260154,28467.15855232726,7.769609047976773,0.7886280591978738,-5.434249892470988,6.310653864913631,2769772095050.0,33948864785000.0,585385807000.0,356487962000.0,10770734147000.0,1353149166000.0,7258594219000.0,3512139928000.0,315.1954576323459,2284.819690725995,2508.8782255510773,778.9136189934707,1723.270049685577,1126.1133142113663
포스코인터내셔널,047050,유통업,2022,4.126493486537868,2.3756693575099868,1.5923109635865855,2.614925195742441,13.753863162022986,4.832982551802161,8.722587090441431,184.58333988593313,133.38592863993946,101.3447810779263,59.81569509802145,35.13909143103108,35.089658515371454,63.45714974814104,155.07745424449058,464.2167644180137,4903.032619640443,35648.40337497789,4.609392136097463,0.6339694869998933,2.2608515469887878,4.309946699309036,2788278367400.0,37989588330000.0,902507009000.0,604912380000.0,12516336931000.0,1560751963000.0,8118209853000.0,4398127078000.0,303.5200197903653,2073.630518723193,2434.056738713197,1005.7125409026816,2071.5021405428015,1376.1460444764025
포스코퓨처엠,003670,전기전자,2018,11.996751697709243,7.68285088283403,9.59472853974141,12.763830307828897,17.510419559169573,14.008859886272953,24.258332617617835,24.995322255508743,288.11877754755835,216.80538430547438,4.854223486378288,80.00299386851081,2981.630983724143,0.0,9.1039919584311,526.4541844832796,2247.3682745386827,12834.462743423057,26.60400641825065,4.65847314338409,41.76599937881958,19.316353738641226,3531736230000.0,1383593537088.0,106299428279.0,132752043977.0,947629179353.0,263532998420.0,189497465099.0,758131714254.0,146.0057971233703,481.6688413197609,525.0171877462298,765.0214891286174,1118.1711999791414,1355.6244487103475
포스코퓨처엠,003670,전기전자,2019,11.223610385364506,6.055858387289735,6.818002033315378,7.612847522020297,10.05282695016751,5.847147406097475,6.496414988725665,71.92703128510671,259.1796286654669,184.02048362200637,47.01897857286196,58.16421027719018,1331.718805140806,40.87701009824191,68.27543377082267,764.6453164145063,1658.736742964461,16500.201895316834,27.868195598890406,2.801541477690651,44.907872287861025,28.274878186490664,2819241457720.0,1483769011914.0,89854950156.0,101163401402.0,1730132565095.0,755269240875.0,723814621859.0,1006317943236.0,85.76042332528014,371.8808516411076,196.4556388123278,710.2706497452016,699.2089068373866,1397.3865878998126
포스코퓨처엠,003670,전기전자,2020,9.219079305289847,3.8480580699378,1.8992996332088914,2.218080970670142,2.906116254892469,1.424652752344187,1.1593029880450654,103.98769104335184,367.380361651926,282.82114755127105,82.43215922653808,49.02256576782754,133.9561458192481,71.53459895635498,92.1004016127597,2618.29830597184,487.7582778116823,16783.852916776388,213.22036904549094,6.196431803572722,165.67479226914125,200.15140325698744,6342774880000.0,1566235713095.0,60269659752.0,29747509154.0,2088053324226.0,931912753305.0,1064436010090.0,1023617314136.0,75.00937332027057,265.4796587169042,168.06677530062692,569.5394005205567,762.0691871681925,1260.946866736074
포스코퓨처엠,003670,전기전자,2021,11.967318172473657,6.115773452369043,6.723240153562025,7.339878445318081,5.4855666374356575,3.410130541893942,4.588799953030246,60.860898726447175,328.4060058622124,258.98855711126964,34.83391349264463,62.16551119116617,356.1851686688074,33.71934988714192,57.896696936236616,670.99739039758,1726.7768993207358,31478.551140670374,83.39235952058743,4.574543452031743,108.25920981598253,81.52193542007252,11154703680000.0,1989542181862.0,121675892582.0,133761698843.0,3922480303898.0,1458946716415.0,1484050371607.0,2438429932291.0,50.721534022360146,137.24972583871832,136.36839231187327,831.643648939224,397.5523170971254,799.7584426920503
포스코퓨처엠,003670,전기전자,2022,10.138296354458767,5.023497864138761,3.6926613009647475,4.056582769694346,4.5999590189243,2.629200958412496,2.944490681677467,74.95653971242054,210.96848350090363,120.87321202777703,38.52039098792403,57.15705178232945,94.57783383377549,42.60238103130873,64.34099208167385,823.0210618430823,1574.018832731198,34218.10555823783,114.35695447663007,5.2603730412148995,-228.75410517469672,110.42773279400126,13943379600000.0,3301915805063.0,165871669943.0,121928567124.0,4637476140189.0,2097998557447.0,1986831501348.0,2650644638841.0,71.20070713567985,308.09338262801134,157.38408367072546,1145.4993537753016,341.0002293765991,1027.7745839695915
풀무원,017810,음식료품,2018,24.605510281498976,1.771498547575032,0.4832821811173494,4.275979740919609,2.4636277636694937,0.9022672614067808,1.627184573738983,173.04855989435978,89.57704352227547,69.48633280670926,55.197567893423205,36.62352221842487,232.11923263824593,91.8594942220154,149.81183236518083,2359.169406325,2882.5853138343887,117005.7163806626,2.7614100307101337,0.06803086418532915,0.5113855859177561,3.460272371591999,30320396200.0,2271973131849.0,40247971032.0,10980041306.0,1216938902214.0,592889703400.0,771253012977.0,445685889237.0,186.69574353449926,-4150.019526141279,383.20333762250993,1190.09112493444,1623.2498457623162,730.516100720462
풀무원,017810,음식료품,2019,24.775819339759504,1.2836989828604308,-0.316421573411653,4.939241048483656,-1.6271633511735148,-0.5075876601371769,-1.1154307409667477,220.56794893984807,75.31344967157337,58.25453807074029,86.43212234988695,31.194634501268926,101.03754329970262,91.23119840623129,194.49573824372234,-2981.39815801058,-197.82718380612718,12157.794954234536,-56.86781656369897,0.9253322697370914,5.017226289608483,6.208475374907257,428523187500.0,2381451203138.0,30570664872.0,-7535425367.0,1484556453749.0,847207722958.0,1021454494037.0,463101959712.0,160.41499783481063,-1552.9585783463021,281.0941329504452,1111.3855863334131,1690.5437942014753,676.9410904804868
풀무원,017810,음식료품,2020,26.4578652702686,1.9890128952789725,0.512018800354385,6.017648389360378,2.307055885878398,0.6987462154462811,-3.0559666234339384,230.17078803137534,81.14777117623082,65.29991198086643,78.72316139190868,30.28735540059263,145.8544099792518,110.47814157739037,210.87367416672342,2049.9684845334236,310.4305129316246,13455.699744067102,53.31305819040186,1.2299620469234414,6.068574053228317,7.8990395213862605,630894920450.0,2311199992424.0,45970065885.0,11833778475.0,1693573176270.0,907713831710.0,1180634649404.0,512938526866.0,136.46885914397205,-1578.1454695664572,254.61769025487223,1075.0225981663011,1380.6238248914046,637.4442567148209
풀무원,017810,음식료품,2021,26.052472715076057,1.5289984598884325,0.012074970907575318,5.633053507172195,0.05157013134524115,0.01544430871978188,-0.6368164607887308,233.91025963620774,88.44976063897691,70.8470747471091,97.61760825362171,29.94816634533755,115.22700384915187,115.09740048813006,213.26058972365917,81265.41616121875,7.978794530256154,15471.735910155738,2168.2473379151666,1.118168000052546,5.566068266312928,8.57370490813621,659485376600.0,2518896106070.0,38513882668.0,304155972.0,1969372521092.0,1085063949065.0,1379581562516.0,589790958576.0,127.90348596279256,-2712.9932912805716,232.1426408314951,1022.9883759825983,1316.389535303807,597.4187460658653
풀무원,017810,음식료품,2022,24.677366449550174,0.9277195831884547,-1.3024501192851867,4.210748095013011,-6.762592230803498,-1.8039806614276874,-2.779593355233065,274.8705501893528,84.28040469099636,65.3790856724095,111.57138529654902,26.675875165303985,44.40045856919794,144.21258772764435,250.6161731195169,-602.4050441902828,-969.7525290957301,14339.952728164253,-11.549338273387871,0.781034652785343,4.501908670429919,9.059184140334697,426950070400.0,2838303860365.0,26331500743.0,-36967492015.0,2049217755236.0,1086405218374.0,1502570984984.0,546646770252.0,138.50669862257388,-2022.6781191302543,261.25646419602344,1075.258738022841,1267.0726639396773,651.6356134737853
풍산,103140,철강금속,2018,9.628955997831142,3.874613279010672,2.238244851296003,6.466233263596233,4.502211438325551,2.3274873367362243,6.6237717634768645,93.43655998742774,162.1415169282872,58.392901645809935,32.553931177394965,51.69653554969103,313.8547255434149,40.434020351715816,89.40156194256849,1195.9741761705654,2215.9392781858646,49218.90738676657,12.34239596239784,0.5556807627825067,9.440920264327326,7.070706741507742,766464003300.0,2774499774993.0,107501136708.0,62100098363.0,2668117561064.0,1144809296996.0,1288793217601.0,1379324343463.0,103.98716366480404,531.6710901892529,242.35475570239834,704.625976971155,287.78747387553324,2009.5397353147139
풍산,103140,철강금속,2019,7.653665356764386,1.6783980081235075,0.7190278316581702,5.045860468811313,1.273694660269777,0.6878249729841089,2.657600457494463,85.17714684651375,163.1208290600944,59.67630170675976,30.01474937096617,54.0023440813062,109.55510681120444,28.908066956846394,80.08278564995285,4156.308762767333,628.9392732258793,49379.124592754895,37.84149124275213,0.4819850533253891,3.3073783711192597,8.056590351304571,666977816400.0,2451305535330.0,41142663278.0,17625569038.0,2562507866141.0,1136177869738.0,1178693551157.0,1383814314984.0,95.66041016769776,508.74927022916233,215.7501567862139,729.9793199371181,286.6742179848187,3069.4525153575623
풍산,103140,철강금속,2020,10.451377993605632,4.67331519589779,2.7724418556992716,7.588198432551879,4.971445477854017,2.8176467817136466,5.76386487783824,76.43962721368732,174.23419030715536,68.46983908150463,24.77528607334741,56.67661033929144,315.69800883266845,28.551448096009977,70.95240387414555,1127.0449985014225,2565.884150949402,51612.43671241058,10.892931385720681,0.5415361447811516,6.8402106969754035,5.6749067739074155,783278570100.0,2593636025736.0,121208786517.0,71907050762.0,2552025017070.0,1075173578857.0,1105623742384.0,1446401274686.0,101.63050943418158,467.54709483382817,241.22951649288606,668.9440127523485,293.86572573759753,2464.4765598836434
풍산,103140,철강금속,2021,14.235744486509963,8.950710636598517,6.935095117682501,11.457175455382258,14.438893545397963,7.730842060829075,15.637205555835326,86.76999778015771,167.69470674398295,60.96494760547094,20.98864579669955,53.54179000296798,1371.8741318518898,35.167759235193344,79.28033764548456,424.6821498773023,8684.864022866173,60149.09657419185,3.5866997938005594,0.517879765019871,-44.823199113130755,3.331368766685437,872956259700.0,3509498278523.0,314125035707.0,243387043769.0,3148260459261.0,1099321732986.0,1462625455417.0,1685635003844.0,111.47420373684058,467.54561275712643,319.24214478962676,702.9398182547752,254.33111193872983,2366.0854528608547
풍산,103140,철강금속,2022,10.564007277122055,5.296603710327167,4.007835442167532,7.133323358586566,9.513522625024724,5.161902851611414,13.388788399581198,84.30262828473893,180.07993134005054,72.36017599525317,23.617082313296045,54.258585963030704,493.7691246584503,33.58627743627293,75.8985498627058,681.8849012788921,6253.932485397126,65737.29555177121,5.380614529909371,0.5118859806682957,6.905612022207726,4.510284510132707,943016954700.0,4372982501228.0,231619553412.0,175261942564.0,3395297191796.0,1137930107657.0,1553056946285.0,1842240245511.0,128.7952792996844,488.4527040782212,384.2927146230429,756.5370692241283,324.7604869289664,3955.3401237848034
풍산홀딩스,005810,기타금융,2018,19.996311465815605,100.0,11.586746131020577,15.78931111759082,4.970744742552536,4.032866276066905,4.530852865098792,23.25587813440486,176.79466513703736,113.3307755416084,9.01792955763129,81.1320332251859,21498.568347242905,9.383219854830218,20.949722146918422,1211.8077700672459,4526.111520405372,91054.99788913241,5.587798684583641,0.27775520933836106,-18.013771659522014,5.145313486350545,198159208597.0,306063835541.0,306063835541.0,35462839623.0,879345785241.0,171149449985.0,165914670595.0,713431114646.0,34.805856885652545,392.35708493970276,178.8284073175954,635.9190005334851,379.83578228548043,1463.2185762040565
