corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,roa,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,average_accounts_receivable_per_sales_turnover,market_capitalization,minimum_wag,uskor_exchange_average,PPI_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg,gross_profit_margin,operating_profit_margin,net_profit_margin,return_on_equity,return_on_assets,return_on_invested_capital,current_ratio,non_current_debt_ratio,equity_ratio,interest_coverage_ratio,debt_to_equity_ratio,net_debt_ratio,retention_ratio,earnings_per_share,book_value_per_share,price_earnings_ratio,price_to_book_ratio,price_cash_flow_ratio,enterprise_value_to_ebitda,operating_income,net_income,fixed_assets,total_asset_turnover,net_working_capital_turnover,fixed_asset_turnover,accounts_receivable_turnover,inventory_turnover,accounts_payable_turnover
LG디스플레이,034220,전기전자,2021,5.753003970173013,1.8752550146517508,0.6130863935762255,0.2756790329768648,0.3072427765673678,29878043000000.0,24572939000000.0,919409000000.0,1718885000000.0,5.753003970173013,0.05753003970173013,38154515000000.0,3.4951145362482006,1718885000000.0,916614000000.0,118305000000.0,5753446000000.0,10016526000000.0,23392014000000.0,14762501000000.0,4069712000000.0,528115000000.0,0.2756790329768648,2.3676464684955656,17.54123898424049,2.584556302485602,13994817000000.0,-807750000000.0,1.0612531960291094,9836692000000.0,0.7028810737575204,3541597000000.0,4069712000000.0,55.88712704510131,0.1531154165619214,8802266220000.0,8720,1144.61,109.6,0.52,1.0,A+,7258.0,3.05,3.19,2.85,2.85,3.0,2.45,1.73,1.77,1.63,222.12499233716474,17.755861720929982,7.465709852549579,4.463290985959154,9.033320302569328,3.4951145362482006,0.05846249126741619,0.9422822034757582,0.24629318443701878,0.3869136064237745,1.8752550146517508,1.5845563024856018,0.01384148114580935,6.405128739659133,3726.901865960605,41257.27574279161,6.6006567612317255,0.5962584673152606,1.5299120248977744,5.428159079868636,2230608000000.0,1333544000000.0,22203344000000.0,0.7830801413672799,-36.989220674713714,1.3456550959170834,6.531020993536533,7.334384658433757,5.104415923789819
LG디스플레이,034220,전기전자,2022,-13.128627836092694,-3.5528781627607846,0.6828105987389628,0.4849495464663797,-1.067349280735837,26151781000000.0,25027703000000.0,931117000000.0,-3433370000000.0,-13.128627836092694,-0.13128627836092693,35686019000000.0,-8.95472537858594,-3433370000000.0,966363000000.0,153969000000.0,3011020000000.0,9711189000000.0,24366792000000.0,11319227000000.0,5489254000000.0,3664605000000.0,0.4849495464663797,-1.5987947701529401,-7.625142814226503,3.1526904619900282,13961520000000.0,-4517485000000.0,1.4783426787384841,6571117000000.0,0.47065914026552985,1824649000000.0,5489254000000.0,32.92332594862277,0.0902008930099254,4454805465000.0,9160,1292.2,118.78,0.23,3.25,A,7258.0,3.05,3.19,2.85,2.85,3.0,2.45,1.73,1.77,1.63,304.6415576923077,4.298284694262314,-7.9728680811452195,-12.219378098952419,-28.231477290807934,-8.95472537858594,-0.05842755954369693,0.6764331534102304,0.291578390965941,0.3171894012610373,-3.5528781627607846,2.1526904619900282,0.10269021601989284,-1.6772418821592916,-8930.812706094226,31634.237961050898,-1.3940500612563897,0.39356092646609175,1.479500456655884,-2.364851578769547,-2085047000000.0,-3195585000000.0,22699890000000.0,0.7328298793989881,-5.789013355882753,1.1520664197051176,11.086364742419605,8.71159671107912,6.1619030431712565
LG생활건강,051900,화학,2018,14.168209038966268,75.23305059344307,0.3187820758377269,0.0904765774759178,-0.07475813320465388,6747536801608.0,2696414092278.0,3011872573693.0,956005119033.0,14.168209038966268,0.14168209038966267,5275874284165.0,13.121592158190806,956005119033.0,12707249161.0,236826914735.0,817116843804.0,1247409103280.0,1681854156165.0,3594020128000.0,325174640561.0,-71469158033.0,0.0904765774759178,0.3401390160859331,2.4294466097906846,1.4679590253438335,1358883491897.0,332319362405.0,0.803501181682811,1076455007464.0,0.7921613691555484,396643798594.0,210810384650.0,30.080935206728306,0.08241352111432412,17195634897000.0,7530,1100.58,103.48,-0.29,1.75,AA+,2240.0,2.69,2.38,3.24,2.69,2.49,2.09,1.39,1.39,1.28,198.61355172413795,60.03854189227364,15.40191874743591,10.259724795899203,19.261959635497067,13.121592158190806,0.19698159578142405,1.2445532412356284,0.06121652012015593,0.6812179241622731,75.23305059344307,0.4679590253438336,-0.01354641035467949,5.147297627020883,44325.136015828204,230117.47950163519,24.8391792775738,4.784512686235017,21.044279073905223,17.91221134494354,1039250135637.0,692278706347.0,3358262018563.0,1.2789419228316423,20.30437454133271,2.009234766170887,12.133931258837963,4.386211527453412,12.50764879431782
LG생활건강,051900,화학,2019,14.209771085867526,61.44595945219212,0.3475048955296816,0.07912089963407437,-0.2855665623611617,7685424230297.0,2917246274571.0,3591766708822.0,1092081190103.0,14.209771085867526,0.14209771085867526,6493669662971.0,12.13756062659635,1092081190103.0,17773035035.0,316445508713.0,1139641474935.0,1601022319481.0,2256581997835.0,4237087665136.0,335242187894.0,-311861871277.0,0.07912089963407437,0.3069755169598531,2.863053839403395,1.532578548327621,1771203779670.0,391871061318.0,0.8188361059485995,1416751641541.0,0.7998806561969739,647104059171.0,287644127872.0,29.020047420803998,0.07950697923507945,19694546417000.0,8350,1166.11,103.5,-0.56,1.25,,2240.0,2.69,2.38,3.24,2.69,2.49,2.09,1.39,1.39,1.28,187.79354406130267,62.041831561219304,15.307043718763435,10.255427268763032,18.601765045347523,12.13756062659635,0.18116277974721698,1.2212456103673237,0.07474636736340058,0.6524951044703184,61.44595945219212,0.532578548327621,-0.04802552138667247,5.296909493263344,50465.04998201777,271291.72881709714,24.98759043039356,4.648132862355552,17.281352820301038,17.748391531123172,1176411246904.0,788173092234.0,3823358219556.0,1.1835255917192353,19.612124979191417,2.010124029442759,12.577512183468642,3.908824322669562,10.036132101242087
LG생활건강,051900,화학,2020,14.29120283862735,51.86088255823492,0.2870314280036727,0.05026023959871229,-0.16982258099563766,7844506057131.0,2962930553558.0,3660710772262.0,1121074272313.0,14.29120283862735,0.1429120283862735,6801415783710.0,11.95488065839836,1121074272313.0,21616953222.0,337168169357.0,1004842472035.0,1750726113252.0,1952220084845.0,4849195698865.0,243721737686.0,-190383726412.0,0.05026023959871229,0.217400170269855,2.40095602963658,1.4025863681480075,1479723875311.0,503045042494.0,0.7462916439849734,1173802930086.0,0.7932580866408584,434105464098.0,186412985536.0,27.245962025974734,0.07464647130404037,25301479140000.0,8590,1180.01,103.03,0.29,0.5,,2240.0,2.69,2.38,3.24,2.69,2.49,2.09,1.39,1.39,1.28,157.42230916030533,62.22922728366604,15.563309179947415,10.36523057159036,16.767752644305816,11.95488065839836,0.17950155822484495,1.339958725331963,0.06947027274316485,0.7129685719963273,51.86088255823492,0.40258636814800763,-0.02799177883933902,5.909970967775498,52061.13996538781,310483.7068494526,31.11725945834141,5.217665095661545,25.17954788352011,22.399136287178187,1220864731311.0,813101140024.0,4393276880601.0,1.1533636975876838,15.59404306667939,1.7855706048870454,13.396480537263834,3.662614496206971,11.795753880086977
LG생활건강,051900,화학,2021,14.674203802745811,51.88102420281468,0.2723152096989,0.05054959847123011,-0.3845552336803581,8091511297961.0,3039883555040.0,3761997319316.0,1187364858585.0,14.674203802745811,0.1467420380274581,7555239417717.0,11.397757294900005,1187364858585.0,22886303361.0,303256558221.0,984481666368.0,1449604099140.0,2057406606361.0,5497832811356.0,277913241076.0,-456607370657.0,0.05054959847123011,0.23405883967897892,2.3891999334004863,1.3742213844901472,1525844759254.0,947039536520.0,0.6170303891134618,1472228353309.0,0.9648611658428388,734520611733.0,256676145850.0,25.029047848377747,0.0685727338311719,17133162109000.0,8720,1144.61,109.6,0.52,1.0,,2240.0,2.69,2.38,3.24,2.69,2.49,2.09,1.39,1.39,1.28,222.12499233716474,62.43120174835537,15.938066154958927,10.642361113640138,15.663041809880157,11.397757294900005,0.1706935217143249,1.6206657202683035,0.07035671773160358,0.7276847903011,51.88102420281468,0.3742213844901471,-0.06043585721271227,6.368417908875406,55136.18837564925,352014.5642519428,19.89618855271626,3.116348331584538,17.40323125793549,14.045012885269902,1289630423605.0,861127851880.0,4617832116363.0,1.070980130555022,8.54400580539028,1.7522315870447596,14.583055744314198,3.037890873412093,11.23504632004335
LG생활건강,051900,화학,2022,5.813851397396393,15.324444473453225,0.2511449173552874,0.0439817576701568,-0.9923263476258062,7185759184335.0,3168512092765.0,3306124157201.0,417769360752.0,5.813851397396393,0.058138513973963926,7302929652203.0,3.537485080430279,417769360752.0,27261631668.0,244081779186.0,497299483100.0,694683204906.0,1834093663954.0,5468835988249.0,240529019173.0,-414563543905.0,0.0439817576701568,0.5757459540355928,7.099532906715173,1.3353718538816952,1162757522705.0,1121631115050.0,0.5090016223542894,1328956023093.0,1.1429347883308993,655092563078.0,215544469417.0,27.980961303203948,0.07666016795398342,11276338234000.0,9160,1292.2,118.78,0.23,3.25,,2240.0,2.69,2.38,3.24,2.69,2.49,2.09,1.39,1.39,1.28,304.6415576923077,55.905673826749215,9.896281187925869,3.5951670554752644,4.72385800993302,3.537485080430279,0.09737502183859635,1.9646302803018423,0.09192696263293251,0.7488550826447127,15.324444473453225,0.3353718538816952,-0.05676674480630425,21.454075556264936,16540.964804132,350157.9592221176,43.649207198581394,2.0619265705224477,22.67514569632578,25.999452593994477,711122934369.0,258340046881.0,4484454529215.0,0.9839556899151214,6.406526252630459,1.6023708429914354,13.04458399569731,3.3163114218012257,14.862561839293402
LG에너지솔루션,373220,전기전자,2020,-41.398073190296415,-4.356388150644973,0.62062567587321,0.6656994569358812,-5.857845033677549,1461068000000.0,1237020000000.0,699254000000.0,-604854000000.0,-41.398073190296415,-0.41398073190296414,19941795000000.0,-2.2654480201004974,-604854000000.0,138843000000.0,95000000.0,395360000000.0,1280172000000.0,12376390000000.0,7565405000000.0,5036286000000.0,3543141000000.0,0.6656994569358812,-8.326449027368588,-27.395273268979196,2.635919028789602,6889227000000.0,2196479000000.0,0.7582489462018692,6042568000000.0,0.8771039189157216,1493145000000.0,0.0,732.2518527542867,2.0061694596007853,4910628590582.988,8590,1180.01,103.03,0.29,0.5,AA+,1974.0,3.78,3.1,3.76,3.78,3.89,3.1,3.43,3.44,3.43,157.42230916030533,15.334536106464586,-32.524564222883534,-30.92060054699713,-5.971537544916631,-2.2654480201004974,-0.023829650239609826,1.3188280775187116,0.27515893127975694,0.37937432412679,-4.356388150644973,1.6359190287896022,0.1776741261255569,1.0028487884348487,-2258.855,37827.025,-10.86972955453756,0.6490899813801096,12.420651028386757,-13.976545729354502,-475206000000.0,-451771000000.0,9009400000000.0,0.07326662419305785,0.6651864188093762,0.16217150975647657,0.49846237824744555,0.40649487469841983,0.4771884833173823
LG에너지솔루션,373220,전기전자,2021,4.353507126914067,2.6322199567835587,0.6321190624342891,0.5451399751531992,4.481483149421501,17851906000000.0,13953123000000.0,3130313000000.0,777184000000.0,4.353507126914067,0.04353507126914068,23764137000000.0,3.912904558663334,777184000000.0,295258000000.0,545689000000.0,978585000000.0,3156706000000.0,15021764000000.0,8742373000000.0,4765817000000.0,3482937000000.0,0.5451399751531992,6.132160466504715,16.15472733764362,2.718270771562824,9474017000000.0,61810000000.0,0.9935181290516282,5640024000000.0,0.5953149545752345,1282880000000.0,0.0,59.588996827565644,0.16325752555497436,60000000000000.0,8720,1144.61,109.6,0.52,1.0,AA+,1974.0,3.78,3.1,3.76,3.78,3.89,3.1,3.43,3.44,3.43,222.12499233716474,21.839589565394306,4.304694411902012,5.208788350106706,10.636334093729472,3.912904558663334,0.03233738300700758,1.0065241597096564,0.23345038786807196,0.3678809375657109,2.6322199567835587,1.718270771562824,0.14656273863427063,0.3630483036301927,4649.34,43711.865,64.52528746015564,6.8631251492014815,61.3130182866077,81.6832783484992,768470000000.0,929868000000.0,11506137000000.0,0.7512120469596687,288.81905840478885,1.5515116845905799,6.125291906762767,3.581578175282477,6.40716918855178
LG에너지솔루션,373220,전기전자,2022,3.888156579132874,1.9176757780513698,0.4622960724365588,0.2547603978330914,-0.6947475871935892,25598609000000.0,21308077000000.0,3076813000000.0,995314000000.0,3.888156579132874,0.03888156579132874,38299445000000.0,2.036128721969731,995314000000.0,519021000000.0,344599000000.0,-579807000000.0,5679549000000.0,17705683000000.0,20593762000000.0,5246475000000.0,-691492000000.0,0.2547603978330914,5.271175729468289,22.704658475095727,1.8597595232964235,11444923000000.0,7359346000000.0,0.6086342946912746,11808640000000.0,1.0317797681994016,5937967000000.0,3923000000.0,68.03978255224727,0.18641036315684184,101907000000000.0,9160,1292.2,118.78,0.23,3.25,AA,1974.0,3.78,3.1,3.76,3.78,3.89,3.1,3.43,3.44,3.43,304.6415576923077,16.760801338853998,4.741347469309758,3.0463608393721704,3.7867097813405826,2.036128721969731,0.03169025034174777,1.6430227621452762,0.16346868733998626,0.5377039275634412,1.9176757780513698,0.8597595232964235,-0.01805488304073336,1.4804815433186378,3332.5897435897436,88007.52991452992,130.67915150302758,4.948440212138025,-175.76020986293713,101.69203688484237,1213719000000.0,779826000000.0,15973137000000.0,0.6683806775790093,3.4783809593950332,1.602603734006664,5.364508619934507,3.0459129550752335,5.546427606470566
LG유플러스,032640,통신업,2018,5.6120982632092895,5.160689498325661,0.5083648088213816,0.13385562633501857,0.8186716915759321,11725650000000.0,0.0,10984920000000.0,658055000000.0,5.6120982632092895,0.05612098263209289,13939948000000.0,3.4548837628375657,658055000000.0,127513000000.0,172066000000.0,2069439000000.0,3663011000000.0,7086579000000.0,6853369000000.0,917362000000.0,538731000000.0,0.13385562633501857,1.3940506492618399,14.714382413949906,2.034028519404106,3832967000000.0,414277000000.0,0.9024598068771185,3792110000000.0,0.9893406335092371,378631000000.0,10000000000.0,53.29056342292325,0.14600154362444726,7706190521650.0,7530,1100.58,103.48,-0.29,1.75,AA,3553.0,3.29,3.07,3.6,3.33,2.86,2.61,1.74,1.76,1.6,198.61355172413795,100.0,100.0,4.1073117481760075,7.0273321048377815,3.4548837628375657,0.8411545007198018,1.1080825898057562,0.23340201842933703,0.4916351911786185,5.160689498325661,1.0340285194041061,0.03864655736162,7.157613333637868,1103.0610813629287,15696.726224217515,16.00092714556829,1.124438290372224,3.7238065589998057,12.529228592822788,11725650000000.0,481609000000.0,8171474000000.0,0.8411545007198018,28.30388846110211,1.4349491903174385,6.8492426530246275,0.0,0.0
LG유플러스,032640,통신업,2019,4.635288620089422,4.335581927647135,0.5903463844089393,0.09458385308837904,0.3846917796285326,12381969000000.0,0.0,11695730000000.0,573940000000.0,4.635288620089422,0.04635288620089422,17941050000000.0,2.44596052070531,573940000000.0,132379000000.0,149676000000.0,2252600000000.0,5466944000000.0,10591434000000.0,7349616000000.0,695155000000.0,220790000000.0,0.09458385308837904,1.211198034637767,24.135564716257512,2.4410867179999607,4648853000000.0,156641000000.0,0.9674037674378534,4368770000000.0,0.9397522356589895,474365000000.0,5000000000.0,52.047856847323715,0.1425968680748595,6199881326200.0,8350,1166.11,103.5,-0.56,1.25,AA,3553.0,3.29,3.07,3.6,3.33,2.86,2.61,1.74,1.76,1.6,187.79354406130267,100.0,100.0,3.5441132181804043,5.970801739846,2.44596052070531,0.6901473993997007,1.0336945478809505,0.33122816111654557,0.4096536155910607,4.335581927647135,1.441086717999961,0.012306414618988298,8.371263652750148,1005.0837866310126,16833.313689242274,14.128175370928671,0.8435653408559032,2.7523223502619194,11.187007921037042,12381969000000.0,438831000000.0,11079914000000.0,0.6901473993997007,79.04679490044114,1.117514901288945,7.012776742579136,0.0,0.0
LG유플러스,032640,통신업,2020,2.782511393408089,2.4437222636767073,0.583044426242998,0.06904812752590635,-0.5300082764827359,13417627000000.0,0.0,2082920000000.0,373347000000.0,2.782511393408089,0.02782511393408089,18350190000000.0,2.6052318804328456,373347000000.0,152778000000.0,84899000000.0,2548551000000.0,5157877000000.0,10698976000000.0,7651214000000.0,528302000000.0,-197877000000.0,0.06904812752590635,1.41504284218167,22.379751707403805,2.3983370482122184,4328335000000.0,622565000000.0,0.874252156173625,4666823000000.0,1.0782028193289106,726179000000.0,50000000000.0,50.481246050437974,0.13830478369983007,5130183491750.0,8590,1180.01,103.03,0.29,0.5,AA,3553.0,3.29,3.07,3.6,3.33,2.86,2.61,1.74,1.76,1.6,157.42230916030533,100.0,100.0,3.56296236286789,6.2482241380256776,2.6052318804328456,0.7311982600725115,1.1438347540104914,0.3471703017788917,0.416955573757002,2.4437222636767073,1.3983370482122184,-0.01078337608493427,8.301277022998965,1094.9440227690272,17524.083620902387,10.731142191438403,0.670505816691312,2.012980510003527,13.21105162690473,13417627000000.0,478065000000.0,11490465000000.0,0.7311982600725115,21.552170456096952,1.167718364748511,7.230407895148088,0.0,0.0
LG유플러스,032640,통신업,2021,6.535153978356287,5.833030467058459,0.5891406088067354,0.11289620556889829,0.141597427288987,13851135000000.0,0.0,2162288000000.0,905193000000.0,6.535153978356287,0.06535153978356287,19370515000000.0,3.7387648185915547,905193000000.0,155184000000.0,239141000000.0,3404503000000.0,6349308000000.0,11411957000000.0,7958558000000.0,898491000000.0,128173000000.0,0.11289620556889829,0.9925960541011696,15.757626847164804,2.433922703082644,5073659000000.0,90762000000.0,0.9824255226287709,4923058000000.0,0.9703170827996127,770318000000.0,0.0,46.46525140358534,0.12730205863995983,5937914509600.0,8720,1144.61,109.6,0.52,1.0,AA,3553.0,3.29,3.07,3.6,3.33,2.86,2.61,1.74,1.76,1.6,222.12499233716474,100.0,100.0,5.228582350832621,9.09986457345665,3.7387648185915547,0.7150628158311744,1.0178888648212268,0.32721370598561783,0.4108593911932646,5.833030467058459,1.4339227030826438,0.006616912353646766,6.025914848843857,1658.7245882500067,18228.01399801413,8.199070596974943,0.7461043206068235,1.744135490437224,6.701429981893364,13851135000000.0,724218000000.0,12499505000000.0,0.7150628158311744,152.60940702055927,1.1081346821334124,7.855332511379374,0.0,0.0
LG유플러스,032640,통신업,2022,6.161459917632618,3.843619626948026,0.5727053118109917,0.0906948167306475,-0.07967558811034392,13905990000000.0,0.0,2117389000000.0,856812000000.0,6.161459917632618,0.061614599176326175,19774800000000.0,3.3506685276210124,856812000000.0,222918000000.0,90978000000.0,3504980000000.0,6371669000000.0,11325133000000.0,8449667000000.0,766341000000.0,-68267000000.0,0.0906948167306475,0.894409742160474,17.092270007908382,2.340305245165283,4817824000000.0,225598000000.0,0.9552688630854209,4817265000000.0,0.9998839725153928,834608000000.0,0.0,45.52602655402456,0.12472883987403989,4824555539050.0,9160,1292.2,118.78,0.23,3.25,AA,3553.0,3.29,3.07,3.6,3.33,2.86,2.61,1.74,1.76,1.6,304.6415576923077,100.0,100.0,4.764766837887845,7.841587130001691,3.3506685276210124,0.7032177316584745,1.0468257038862359,0.32907078706232173,0.42729468818900823,3.843619626948026,1.3403052451652828,-0.003452222019944576,7.344717984629966,1517.56930576069,19352.833560370866,7.281380796286682,0.5709758194080311,1.3764858969380709,5.551146037928974,13905990000000.0,662588000000.0,12915843000000.0,0.7032177316584745,61.640573054725664,1.076661430461798,8.017391976144983,0.0,0.0
