corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,average_accounts_receivable_per_sales_turnover,market_capitalization,minimum_wag,uskor_exchange_average,PPI_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg
한진중공업홀딩스,003480,전기가스업,2019,3.723955781514558,0.6287247754073447,0.8062652936077086,2.2771842707538665,24.279258330018664,877642000000.0,839220000000.0,760933000000.0,32683000000.0,3.723955781514558,0.03723955781514558,1860663000000.0,1.6314077293953824,32683000000.0,51983000000.0,18509000000.0,67014000000.0,120940000000.0,1500188000000.0,360475000000.0,820868000000.0,793519000000.0,2.2771842707538665,25.116054217789063,49.421446219733156,5.1616977599001315,625262000000.0,-271760000000.0,1.7687650989244756,352811000000.0,0.564261061762909,27349000000.0,2307000000.0,72.7257640359053,0.19924866859152138,76482213080.0,8350,1166.11,103.5,-0.56,1.25,,235.0,2.79,2.39,2.79,2.5,2.79,1.99,2.76,2.75,2.75,187.79354406130267
한진중공업홀딩스,003480,전기가스업,2020,0.17115040486313626,0.026145423110171935,0.8059068629452124,2.4539927366546546,625.1080088170463,795207000000.0,744818000000.0,665936000000.0,1361000000.0,0.17115040486313626,0.0017115040486313626,1837185000000.0,-0.19622411461012365,1361000000.0,52055000000.0,4763000000.0,78032000000.0,147364000000.0,1480600000000.0,356585000000.0,875057000000.0,850772000000.0,2.4539927366546546,642.9515062454078,-410.7073509015257,5.152165682796528,550186000000.0,-216586000000.0,1.6492386091127098,332696000000.0,0.6046973205425075,24285000000.0,55000000.0,72.0859474325553,0.19749574639056247,124763455700.0,8590,1180.01,103.03,0.29,0.5,,235.0,2.79,2.39,2.79,2.5,2.79,1.99,2.76,2.75,2.75,157.42230916030533
한진중공업홀딩스,003480,전기가스업,2021,-0.649637288662371,-0.09844373912153169,0.8103167862026411,2.470401606425703,-127.9263303865488,888034000000.0,843445000000.0,761516000000.0,-5769000000.0,-0.649637288662371,-0.0064963728866237105,1837801000000.0,-0.40864054378031134,-5769000000.0,58602000000.0,3853000000.0,107764000000.0,32940000000.0,1489201000000.0,348600000000.0,861182000000.0,738007000000.0,2.470401606425703,-149.27751776737736,-198.29573901464713,5.271947791164659,558145000000.0,-178686000000.0,1.47089672402025,378237000000.0,0.6776679895009361,123175000000.0,3221000000.0,78.76176475225047,0.21578565685548076,122991666980.0,8720,1144.61,109.6,0.52,1.0,,235.0,2.79,2.39,2.79,2.5,2.79,1.99,2.76,2.75,2.75,222.12499233716474
한진중공업홀딩스,003480,전기가스업,2022,1.2425146374251463,0.4771097187041728,0.8162418812137147,2.1497059537214507,36.076561976081365,1440144000000.0,1403014000000.0,1313569000000.0,17894000000.0,1.2425146374251463,0.012425146374251463,1995988000000.0,0.7482509914889268,17894000000.0,37505000000.0,1978000000.0,122158000000.0,186406000000.0,1629209000000.0,366779000000.0,788467000000.0,645554000000.0,2.1497059537214507,44.06320554375768,109.08664211583529,5.441936424931635,775535000000.0,-219696000000.0,1.3952511428669092,554861000000.0,0.7154557821374922,142913000000.0,3203000000.0,81.2221208434712,0.22252635847526359,115018617740.0,9160,1292.2,118.78,0.23,3.25,,235.0,2.79,2.39,2.79,2.5,2.79,1.99,2.76,2.75,2.75,304.6415576923077
한진칼,180640,운수창고업,2018,0.6223818721743384,0.33246729357319155,0.3951267460598171,0.19096361233335654,28.56969808863327,1304892514563.0,1046267962383.0,149832414133.0,8121414462.0,0.6223818721743384,0.006223818721743384,2850066743347.0,-0.44895909974281306,8121414462.0,24427709489.0,94095239637.0,78195035649.0,360642456247.0,1126137598352.0,1723929144995.0,329207736935.0,232026359232.0,0.19096361233335654,40.535763625333864,-88.00951941639364,1.6532389115999697,652071285462.0,202233616440.0,0.7632770033394952,849016742422.0,1.3020305622267385,97181377703.0,329000000000.0,16.786247860461202,0.04598972016564713,1763279648400.0,7530,1100.58,103.48,-0.29,1.75,,4.0,3.03,3.78,3.03,2.47,2.72,2.25,2.28,2.28,2.28,198.61355172413795
한진칼,180640,운수창고업,2019,-21.896277279971553,-6.273905188025906,0.4725845679651155,0.08817809151568373,0.06038257798700917,1203497716660.0,1068895155072.0,138483835392.0,-263521197098.0,-21.896277279971553,-0.21896277279971554,2693659191237.0,-9.673495434303211,-263521197098.0,42002738199.0,20306593529.0,130644238017.0,-83142455539.0,1272981765136.0,1420677426101.0,125272624093.0,-15912089235.0,0.08817809151568373,-0.4753796866155431,-4.8853547424985795,1.8960385670585718,599446947022.0,67251366632.0,0.8991277385067726,660566048520.0,1.101959150516379,141184713328.0,125000000000.0,17.060260328961213,0.04674043925742798,2366818320000.0,8350,1166.11,103.5,-0.56,1.25,,4.0,3.03,3.78,3.03,2.47,2.72,2.25,2.28,2.28,2.28,187.79354406130267
한진칼,180640,운수창고업,2020,-113.60316896685048,-5.547014925150538,0.5229376182272488,0.15288873318770133,-0.8304744445287753,137442085749.0,121484662207.0,52390636064.0,-156138564905.0,-113.60316896685048,-1.1360316896685048,3488569253234.0,-9.79005187041621,-156138564905.0,28148214312.0,-407918087.0,-186865577417.0,691344542685.0,1824304096307.0,1664265156927.0,254447391531.0,129669087959.0,0.15288873318770133,-1.6296255296429452,-5.341520404069288,2.0961619239061076,888568075502.0,309780071522.0,0.7414940956087648,1195832806213.0,1.3457976256207602,124778303572.0,254000000000.0,2167.2742436963654,5.937737653962645,4181164381000.0,8590,1180.01,103.03,0.29,0.5,,4.0,3.03,3.78,3.03,2.47,2.72,2.25,2.28,2.28,2.28,157.42230916030533
한진칼,180640,운수창고업,2021,50.91388312988951,1.1412540801571514,0.5141562508231027,0.11629294101835126,1.2012049170356258,148424841934.0,104299152657.0,54053515780.0,75568850558.0,50.91388312988951,0.5091388312988951,3754742183026.0,-0.9506846986823547,75568850558.0,66215623560.0,6340606023.0,-46269187206.0,23704598472.0,1930524163632.0,1824218019394.0,212143678534.0,90773674865.0,0.11629294101835126,2.807290000675307,-54.08273127102194,2.0582749118295163,1307068969128.0,-901281385962.0,3.2210669408119936,403179502119.0,0.3084607711159862,121370003669.0,209000000000.0,41.543728455186,0.11381843412379726,4097766802200.0,8720,1144.61,109.6,0.52,1.0,BBB,4.0,3.03,3.78,3.03,2.47,2.72,2.25,2.28,2.28,2.28,222.12499233716474
한진칼,180640,운수창고업,2022,218.78419887969795,5.819448005795059,0.3420163184627928,0.02229174949175699,-0.21472751032512502,200336082220.0,123247927989.0,62600961844.0,438303692552.0,218.78419887969795,2.1878419887969796,3915077621174.0,16.846877586202687,438303692552.0,75317056208.0,93564495129.0,-3563195478.0,-335323509810.0,1339020434490.0,2576057186684.0,57424821482.0,-94115860668.0,0.02229174949175699,0.13101605680674744,2.0301466352607584,1.5197945299551516,978767254448.0,-440797787590.0,1.8193732446647404,533772265631.0,0.5453515768996932,151540682150.0,54000000000.0,48.63992441463548,0.13326006688941228,2500229260200.0,9160,1292.2,118.78,0.23,3.25,BBB,4.0,3.03,3.78,3.03,2.47,2.72,2.25,2.28,2.28,2.28,304.6415576923077
한창,005110,유통업,2018,9.205272227630696,5.817947522458424,0.6929428149020903,0.36000029293796715,0.2175932823891531,90650334674.0,71866535687.0,107921148.0,7694181118.0,8.487758093414758,0.09205272227630695,106233877672.0,1.4523013287376634,8344610082.0,1434287616.0,-4415272386.0,-11225253099.0,-19711964716.0,73614002232.0,32619875440.0,11743164714.0,1815731098.0,0.36000029293796715,1.4072754267249656,47.71343254945545,3.2567223583487723,66472260851.0,17986294472.0,0.7870399937198319,40452414397.0,0.6085608324301706,9927433616.0,8443164714.0,14.021789118276322,0.03841586059801732,49000113558.0,7530,1100.58,103.48,-0.29,1.75,,69.0,1.79,1.75,2.03,1.89,1.97,1.63,0.19,0.37,0.28,198.61355172413795
한창,005110,유통업,2019,12.960204339055025,6.117771833615676,0.7088770142180844,1.019724730455719,2.789119971669206,59613814689.0,41363035933.0,1032251956.0,7227705852.0,12.12421296926946,0.12960204339055026,91847934347.0,-1.9687660640993643,7726072198.0,1262889890.0,-1769628925.0,10160070990.0,28418247858.0,65108889462.0,26739044885.0,27266465338.0,21548942270.0,1.019724730455719,3.529149694596214,-36.00615772206378,3.434974388278342,37175862817.0,9570246026.0,0.7952718148553856,37884747821.0,1.0190684210206369,5717523068.0,14125459338.0,26.40506402202199,0.07234264115622463,73859741087.0,8350,1166.11,103.5,-0.56,1.25,,69.0,1.79,1.75,2.03,1.89,1.97,1.63,0.19,0.37,0.28,187.79354406130267
한창,005110,유통업,2020,-60.655745218097564,-1.6473929735755966,0.6802839525601438,2.0880017477239443,-3.84860967494013,25255946308.0,16606924694.0,107872320.0,-16095973867.0,-63.73142257552823,-0.6065574521809757,117760361319.0,-18.96183416125206,-15319182445.0,9299045638.0,935673002.0,-13890914681.0,-22871361239.0,80110484053.0,37649877266.0,78613009533.0,58957553770.0,2.0880017477239443,-5.131671341812262,-3.5876484667832593,3.1277754370090434,57478757875.0,20454704739.0,0.7375363027264554,71878472139.0,1.2505223633279496,19655455763.0,62825534350.0,158.02953956137307,0.4329576426338988,98849598120.0,8590,1180.01,103.03,0.29,0.5,JB,69.0,1.79,1.75,2.03,1.89,1.97,1.63,0.19,0.37,0.28,157.42230916030533
한창,005110,유통업,2021,-85.99454707301363,-2.486086598142579,0.724439543975163,1.2199144717234853,-1.3546059292063786,35217986685.0,26644490022.0,331241987.0,-30996849418.0,-88.01425730336294,-0.8599454707301364,134278397974.0,-21.033034298241024,-30285548138.0,12182016572.0,-586013332.0,-3530202444.0,43336076959.0,97276581394.0,37001816580.0,45139051526.0,41024983077.0,1.2199144717234853,-1.4904485571903172,-3.4442940267336852,3.6289677206437307,89525304053.0,4491751832.0,0.95222407477326,84873757279.0,0.9480421002396571,4114068449.0,42679051526.0,76.35335148205108,0.20918726433438653,67792123035.0,8720,1144.61,109.6,0.52,1.0,JB,69.0,1.79,1.75,2.03,1.89,1.97,1.63,0.19,0.37,0.28,222.12499233716474
한창,005110,유통업,2022,5.109301523605833,0.4115954364875051,0.7942548797024791,2.034570090496196,9.734126396406849,89339914192.0,54491513988.0,353741547.0,3681179259.0,4.120419514942442,0.05109301523605833,113480993232.0,-1.6486940171338031,4564645597.0,11090126839.0,-1081035859.0,12269265937.0,-3129421169.0,90132832628.0,23348160604.0,47503469233.0,44432837196.0,2.034570090496196,10.40682528874103,-48.1747899518228,4.860382586736125,82062812987.0,-4658281656.0,1.0601809942635023,66574013770.0,0.8112567842458233,3070632037.0,44157055470.0,51.26971858581836,0.14046498242689961,72805827556.0,9160,1292.2,118.78,0.23,3.25,JB,69.0,1.79,1.75,2.03,1.89,1.97,1.63,0.19,0.37,0.28,304.6415576923077
한컴라이프케어,372910,의료정밀,2019,-1.73869280332388,-0.1025710178059852,1.4440994426995162,-0.1044791936037661,25.23709210712208,66586322770.0,43173028067.0,14275433409.0,-1157731602.0,-1.73869280332388,-0.0173869280332388,132437766232.0,-1.3526691531944202,-1157731602.0,11287122101.0,7018419745.0,11265318518.0,11734766292.0,191253304408.0,-58815538176.0,6145000000.0,-29217779075.0,-0.1044791936037661,-5.307793265195848,-106.7592499828341,-2.2517479281698036,21170529557.0,42880050699.0,0.3305283023570552,41487367809.0,1.9596754864963815,35362779075.0,2895000000.0,23.582554251854205,0.0646097376763129,82306608.21547121,8350,1166.11,103.5,-0.56,1.25,,156.0,1.78,1.88,2.0,1.68,2.12,1.75,0.57,0.68,0.52,187.79354406130267
한컴라이프케어,372910,의료정밀,2020,21.295007654550037,4.083688095519438,0.7743851838366725,0.19438112300163848,-0.46990325683225614,151841841034.0,93863434450.0,19260958341.0,32334731671.0,21.295007654550037,0.21295007654550038,167573964374.0,16.524022094625725,32334731671.0,7918021875.0,4014336855.0,10385217753.0,33629774294.0,129766795208.0,37807169166.0,7349000000.0,-15194195721.0,0.19438112300163848,0.2272788305397037,4.686420651110928,4.432333022296187,86464398906.0,-5310580270.0,1.0654384520563303,37413342924.0,0.4327022843780365,22543195721.0,2474755582.0,25.484708033528914,0.06982111790007922,187690000.0,8590,1180.01,103.03,0.29,0.5,,156.0,1.78,1.88,2.0,1.68,2.12,1.75,0.57,0.68,0.52,157.42230916030533
한컴라이프케어,372910,의료정밀,2021,4.617879122435612,6.1303334322677605,0.4544441702857128,0.04171747028542798,-10.128553999386067,121140356659.0,93191714266.0,23161639920.0,5594115239.0,4.617879122435612,0.04617879122435612,214127311865.0,2.258034819513518,5594115239.0,912530338.0,8400431278.0,28051376459.0,51398009407.0,97308908576.0,116818403289.0,4873368268.0,-56660298277.0,0.04171747028542798,0.8711597919944102,20.125649363707357,1.8329929688840638,92758789634.0,18424709069.0,0.8342855793896432,76537852832.0,0.8251277656165713,61533666545.0,1424733324.0,6.264250229146257,0.017162329394921252,245471981220.0,8720,1144.61,109.6,0.52,1.0,,156.0,1.78,1.88,2.0,1.68,2.12,1.75,0.57,0.68,0.52,222.12499233716474
한컴라이프케어,372910,의료정밀,2022,13.219872586798424,8.990985532821535,0.38503851239994863,0.02939908491357935,-4.10611794560403,100120112846.0,80234790039.0,21217393832.0,13235751352.0,13.219872586798424,0.13219872586798423,208029841056.0,4.455805855038244,13235751352.0,1472113519.0,1481758187.0,5082465627.0,11739093072.0,80099500535.0,127930340521.0,3761034944.0,-54347556150.0,0.02939908491357935,0.2841572679915663,8.641276683197049,1.6261180905858021,76537203877.0,37718165575.0,0.6698783982240254,75222065894.0,0.9828170103376979,58108591094.0,3248777174.0,15.2410805715144,0.041756385127436714,161895275100.0,9160,1292.2,118.78,0.23,3.25,,156.0,1.78,1.88,2.0,1.68,2.12,1.75,0.57,0.68,0.52,304.6415576923077
한화,000880,화학,2018,2.666877143368836,3.101658637154331,0.900010750311399,0.42626939660066765,3.2942662173806005,48740153000000.0,44479231000000.0,2454774000000.0,1299840000000.0,2.666877143368836,0.02666877143368836,169548577000000.0,0.47145190726077285,1299840000000.0,419079000000.0,450868000000.0,2749201000000.0,5381421000000.0,152595542000000.0,16953035000000.0,7226560000000.0,4282019000000.0,0.42626939660066765,5.559576563269325,190.9019215853079,10.001075146721517,14870001000000.0,-1149479000000.0,1.0837780807464905,9840714000000.0,0.661783008622528,2944541000000.0,7062482000000.0,31.7885919438948,0.08709203272299945,2349956342250.0,7530,1100.58,103.48,-0.29,1.75,A+,1879.0,2.96,2.92,3.34,3.16,2.87,2.14,0.98,0.97,0.84,198.61355172413795
한화,000880,화학,2019,-1.5253985433226458,-1.5476995531940587,0.9039562560799317,0.42877148221553946,-5.1938490747604,50412399000000.0,47681682000000.0,2627329000000.0,-768990000000.0,-1.5253985433226458,-0.015253985433226458,182286178000000.0,-0.28826650806184545,-768990000000.0,496860000000.0,760744000000.0,2517921000000.0,6505523000000.0,164778731000000.0,17507447000000.0,7506694000000.0,3994018000000.0,0.42877148221553946,-9.761757630138232,-313.5835176128038,10.411922309403536,16002711000000.0,-760025000000.0,1.049861618877408,11326898000000.0,0.7078111952406064,3512676000000.0,7240643000000.0,30.151916694145026,0.08260799094286309,1873968375000.0,8350,1166.11,103.5,-0.56,1.25,A+,1879.0,2.96,2.92,3.34,3.16,2.87,2.14,0.98,0.97,0.84,187.79354406130267
한화,000880,화학,2020,3.971093528586942,4.382579656690122,0.90354915022639,0.39344636500065566,1.489283437923551,50926451000000.0,46824964000000.0,2552485000000.0,2022337000000.0,3.971093528586942,0.03971093528586942,192129878000000.0,0.7916087887173904,2022337000000.0,461449000000.0,292918000000.0,3442933000000.0,5329439000000.0,173598788000000.0,18531090000000.0,7290990000000.0,3011833000000.0,0.39344636500065566,3.605229988869313,114.1408689626061,10.36797500848574,15652116000000.0,-698349000000.0,1.0467005404056382,10839395000000.0,0.6925194650997987,4279157000000.0,7064927000000.0,24.729681339860104,0.06775255161605508,2121332200500.0,8590,1180.01,103.03,0.29,0.5,A+,1879.0,2.96,2.92,3.34,3.16,2.87,2.14,0.98,0.97,0.84,157.42230916030533
한화,000880,화학,2021,6.087610340580031,8.07502993816545,0.8919677067308208,0.30637392433799726,0.38483559845718296,52836069000000.0,47131571000000.0,2776610000000.0,3216454000000.0,6.087610340580031,0.060876103405800304,203463699000000.0,1.1216099044773584,3216454000000.0,398321000000.0,607808000000.0,7228121000000.0,15576365000000.0,181483049000000.0,21980650000000.0,6734298000000.0,1237806000000.0,0.30637392433799726,2.0937025681076116,79.52566245805889,9.256491459533727,16468961000000.0,1165751000000.0,0.933894525751257,12467757000000.0,0.757045754131059,5496492000000.0,6323696000000.0,25.89802734946084,0.07095349958756395,2353704279000.0,8720,1144.61,109.6,0.52,1.0,A+,1879.0,2.96,2.92,3.34,3.16,2.87,2.14,0.98,0.97,0.84,222.12499233716474
한화,000880,화학,2022,3.6546301490268016,4.157577473536154,0.901130365970221,0.4176884074953061,0.899725620539137,62278395000000.0,56364928000000.0,3397376000000.0,2276045000000.0,3.6546301490268016,0.03654630149026802,211175324000000.0,1.0623101968106843,2276045000000.0,547445000000.0,769428000000.0,1873139000000.0,5663955000000.0,190296497000000.0,20878827000000.0,8720844000000.0,2047816000000.0,0.4176884074953061,3.8315780224028964,84.82742316468725,10.114328932367705,21094631000000.0,1258570000000.0,0.9436962070890876,15795667000000.0,0.7488003464009396,6673028000000.0,8305474000000.0,29.086350089786354,0.07968863038297631,1922691552750.0,9160,1292.2,118.78,0.23,3.25,A+,1879.0,2.96,2.92,3.34,3.16,2.87,2.14,0.98,0.97,0.84,304.6415576923077
한화시스템,272210,전기전자,2018,3.7384145186531965,11.014486410663283,0.5682623604653486,0.0878320532173852,-3.129211113753276,1128924550887.0,985156652844.0,98986640161.0,42203879315.0,3.7384145186531965,0.037384145186531964,1901538061358.0,2.168892103560969,42203879315.0,3831670197.0,-15930000000.0,113044282299.0,135503247788.0,1080572507262.0,820965554096.0,72107090237.0,-132064848196.0,0.0878320532173852,1.7085417598417754,26.200582294174705,2.3162214929368923,872581020302.0,197597380883.0,0.8153603355625548,692572781022.0,0.7937059882213583,204171938433.0,0.0,66.21328051789982,0.18140624799424607,150062500.0,7530,1100.58,103.48,-0.29,1.75,AA-,1268.0,3.4,3.13,3.82,3.27,2.78,2.6,2.64,2.61,2.56,198.61355172413795
한화시스템,272210,전기전자,2019,5.315161466045697,16.09394518501831,0.5980314272532914,0.07228115053594336,-6.012020849490221,1545983879623.0,1310510602044.0,149711295969.0,82171539441.0,5.315161466045697,0.053151614660456974,2409244539695.0,3.0256832992232634,82171539441.0,5105742470.0,2310000000.0,408620564116.0,542045596784.0,1440803950676.0,968440589019.0,70000000000.0,-494017008354.0,0.07228115053594336,0.8518764583966534,19.76516932247386,2.4877566750227698,1170276823296.0,354337663516.0,0.7675886812167663,1243214433045.0,1.0623250912066913,564017008354.0,0.0,41.18759495866653,0.11284272591415488,1020072019806.0,8350,1166.11,103.5,-0.56,1.25,AA-,1268.0,3.4,3.13,3.82,3.27,2.78,2.6,2.64,2.61,2.56,187.79354406130267
한화시스템,272210,전기전자,2020,4.813289567942473,9.107424752841698,0.6168254135635775,0.03873235886099657,-6.32149536436959,1642854571594.0,1395324672962.0,154666488461.0,79075347711.0,4.813289567942473,0.04813289567942473,2695070123421.0,3.4722860636076174,79075347711.0,8682514526.0,-19980000000.0,174791239735.0,274410077510.0,1662387743462.0,1032682379959.0,39998224530.0,-499874443991.0,0.03873235886099657,0.5058242004345425,17.764245291550413,2.6097764188907733,1359777605909.0,324106661170.0,0.8075243842427359,1319996377727.0,0.9707443128868073,539872668521.0,0.0,35.04421989458843,0.09601156135503679,1705043657052.0,8590,1180.01,103.03,0.29,0.5,AA-,1268.0,3.4,3.13,3.82,3.27,2.78,2.6,2.64,2.61,2.56,157.42230916030533
한화시스템,272210,전기전자,2021,6.1284519508343935,28.878831138341926,0.42486198733466374,0.013388085330669297,-12.548164904142277,2089503039125.0,1805881532187.0,171571794716.0,128054189764.0,6.1284519508343935,0.06128451950834393,3894302649982.0,2.5133763773971807,128054189764.0,4434188806.0,-23920000000.0,316513819517.0,584480192577.0,1654541163154.0,2239761486828.0,29986117906.0,-1606845089825.0,0.013388085330669297,0.23416740960419577,16.9040336001982,1.7387131053392644,1363163303302.0,1312946070057.0,0.5093825076330808,2270064313081.0,1.665291537398496,1636831207731.0,0.0,31.63757826915288,0.0866782966278161,3022710224000.0,8720,1144.61,109.6,0.52,1.0,AA-,1268.0,3.4,3.13,3.82,3.27,2.78,2.6,2.64,2.61,2.56,222.12499233716474
한화시스템,272210,전기전자,2022,-2.6060045735876507,-4.520095105426327,0.48830650834379924,0.03962451777784129,20.13730108706104,2188002345349.0,1934688906037.0,229291238190.0,-57019441190.0,-2.6060045735876507,-0.026060045735876506,3945627700263.0,-2.04682752282018,-57019441190.0,12614655192.0,-24140000000.0,268585088688.0,947994195440.0,1926675685540.0,2018952014723.0,80000000000.0,-1148217655059.0,0.03962451777784129,-1.4030302354844948,-23.856749183780565,1.9542949369226785,1618535589452.0,708304193248.0,0.6955939130342255,1953877067200.0,1.207188201441736,1228217655059.0,0.0,34.791890017667065,0.09532024662374539,1993099553950.0,9160,1292.2,118.78,0.23,3.25,AA-,1268.0,3.4,3.13,3.82,3.27,2.78,2.6,2.64,2.61,2.56,304.6415576923077
한화에어로스페이스,012450,운수장비,2018,1.2011571688406493,0.9020512648668231,0.6436579374086354,0.37722889242150404,6.684643395768525,4453176623308.0,3655168285090.0,592366403498.0,53489650252.0,1.2011571688406493,0.012011571688406494,7396686212948.0,0.6658530232063292,53489650252.0,59297794189.0,118470835375.0,56342753665.0,269397073630.0,4760935791485.0,2635750421463.0,994281212188.0,357559237299.0,0.37722889242150404,18.58829152001837,96.66666891578922,2.8062923381199325,3144141257472.0,732858089120.0,0.8109728623595966,2557202004747.0,0.8133228743046615,636721974889.0,834539472576.0,102.09680070736421,0.27971726221195675,1691300000000.0,7530,1100.58,103.48,-0.29,1.75,AA-,705.0,2.84,2.72,3.21,2.74,2.64,2.03,1.3,1.31,1.18,198.61355172413795
한화에어로스페이스,012450,운수장비,2019,2.9689502592766046,1.984483171948785,0.6721152246987562,0.27054678042573166,-1.456369417932177,5264114375095.0,4242318189013.0,683094152644.0,156288937388.0,2.9689502592766046,0.029689502592766044,8708410720271.0,1.8651775104487192,156288937388.0,78755486364.0,22054907160.0,715142993168.0,1358670339350.0,5853055428024.0,2855355292247.0,772507181289.0,-227614428773.0,0.27054678042573166,4.942814214490358,36.034920050963976,3.049851884953337,3329041908478.0,1234565095458.0,0.7294760275384761,3233917202831.0,0.9714258010976828,1000121610062.0,504161325471.0,89.65647926368766,0.24563418976352783,1807178000000.0,8350,1166.11,103.5,-0.56,1.25,AA-,705.0,2.84,2.72,3.21,2.74,2.64,2.03,1.3,1.31,1.18,187.79354406130267
한화에어로스페이스,012450,운수장비,2020,3.2287608753867576,1.4672815311324767,0.6841221601700657,0.3096775814073172,-2.3563217994230565,5321444270673.0,4251094647282.0,666812996876.0,171816710617.0,3.2287608753867576,0.032287608753867575,9464815678256.0,1.7405490740983471,171816710617.0,117098666460.0,42861234897.0,434749594569.0,733483271988.0,6475090147420.0,2989725530836.0,925850971461.0,-404855460732.0,0.3096775814073172,5.3885967676615145,39.30496245987548,3.1657807984833335,3900356540398.0,1222369341344.0,0.7613830274033072,3532095880535.0,0.9055828214552349,1330706432193.0,696597353367.0,71.64498403881207,0.1962876275035947,1442955000000.0,8590,1180.01,103.03,0.29,0.5,AA-,705.0,2.84,2.72,3.21,2.74,2.64,2.03,1.3,1.31,1.18,157.42230916030533
한화에어로스페이스,012450,운수장비,2021,5.221875199485268,3.314766036421835,0.6440685487323393,0.26249306669512507,-5.170169871210683,5541389141271.0,4522973114016.0,620326966768.0,289364425275.0,5.221875199485268,0.05221875199485268,11045830630560.0,2.7319087751185385,289364425275.0,87295580471.0,63996761150.0,990006043035.0,1597080424779.0,7114272103768.0,3931558526792.0,1032006854589.0,-1496063233357.0,0.26249306669512507,3.566460713365934,23.575770706486825,2.8095297463555684,4330103216575.0,1953434601905.0,0.6891186687601508,4678730830732.0,1.0805125413229193,2528070087946.0,782701299431.0,68.30867294734325,0.18714704917080344,2430240000000.0,8720,1144.61,109.6,0.52,1.0,AA-,705.0,2.84,2.72,3.21,2.74,2.64,2.03,1.3,1.31,1.18,222.12499233716474
한화에어로스페이스,012450,운수장비,2022,2.670136568045181,0.6708822391381932,0.7411291561422519,0.5059250678597251,-6.059214066911949,6539605817572.0,5190306443615.0,818504939656.0,174616406341.0,2.670136568045181,0.02670136568045181,15157301978809.0,1.0030014241488758,174616406341.0,260278773463.0,146850794607.0,1524327091276.0,2749229892721.0,11233518424948.0,3923783553861.0,1985140460754.0,-1058038185615.0,0.5059250678597251,11.368579289607613,73.89113697133155,3.862930197537075,8270093645238.0,318962675851.0,0.9628640605059441,6574852086993.0,0.7950154338069513,3043178646369.0,1589273275693.0,80.45318552043712,0.22041968635736198,3726368000000.0,9160,1292.2,118.78,0.23,3.25,AA-,705.0,2.84,2.72,3.21,2.74,2.64,2.03,1.3,1.31,1.18,304.6415576923077
한화오션,042660,운수장비,2018,3.812655872336467,0.44086345559612977,0.6777937963771836,0.6271776885506798,5.5949730374662066,9644383546545.0,8892718090737.0,273166247838.0,367707155638.0,3.812655872336467,0.03812655872336467,11918521521052.0,2.6853306133456587,367707155638.0,834061319827.0,4450030836.0,725140996177.0,738361662403.0,8078299948957.0,3840221572095.0,2408501289109.0,2057311621478.0,0.6271776885506798,6.5500528128969,25.240608847516135,3.103602564929594,5356772734337.0,1993263698849.0,0.7288090042861208,6004402182015.0,1.1208991831082706,351189667631.0,1472599776925.0,26.751750129923266,0.07329246610937881,3661076430800.0,7530,1100.58,103.48,-0.29,1.75,,2260.0,2.94,2.56,3.6,3.42,2.94,2.0,1.29,1.28,1.18,198.61355172413795
한화오션,042660,운수장비,2019,-0.584981565891196,-0.06760238997112547,0.667003342644425,0.5587063367088375,-1.75154856321156,8358744818823.0,7889790146771.0,176193737947.0,-48897116330.0,-0.584981565891196,-0.00584981565891196,11276078800189.0,-0.4122460643696535,-48897116330.0,723304551080.0,-3424289894.0,2542127053852.0,3026675673619.0,7521182251648.0,3754896548541.0,2097884495356.0,85645673853.0,0.5587063367088375,-42.90405350691158,-161.79738275107832,3.0030331473633876,4807538069313.0,2063523065138.0,0.6996791289206196,5712029904646.0,1.1881403375891004,2012238821503.0,1124409058750.0,16.131763360850762,0.04419661194753633,2985680193200.0,8350,1166.11,103.5,-0.56,1.25,,2260.0,2.94,2.56,3.6,3.42,2.94,2.0,1.29,1.28,1.18,187.79354406130267
한화오션,042660,운수장비,2020,1.1139320273783986,0.17729228237844527,0.6251278885779239,0.2965808980593463,-2.504061126607827,7030175197162.0,6634249125946.0,242488980001.0,78311373102.0,1.1139320273783986,0.011139320273783986,10320774853795.0,0.838818941410846,78311373102.0,441707738495.0,-381672553.0,-458467494666.0,-596301550414.0,6451804192841.0,3868970660954.0,1147462793191.0,-196096465156.0,0.2965808980593463,14.652568940356057,74.52477021161376,2.667576406808454,5162708937003.0,790528492072.0,0.8672103201845873,4989926375635.0,0.9665325774750528,1343559258347.0,1011890605838.0,35.08423471562971,0.09612119100172524,2939764330600.0,8590,1180.01,103.03,0.29,0.5,,2260.0,2.94,2.56,3.6,3.42,2.94,2.0,1.29,1.28,1.18,157.42230916030533
